gene_symbol,log2FoldChange,lfcSE,padj,context
LOC119627958,0.280517704818505,1.28097156871466,,GSE284044 2hpi
LOC119627960,-0.737306793982478,1.37237866845031,,GSE284044 2hpi
SEC31B,-0.432202175042511,0.831196721476422,,GSE284044 2hpi
LOC103216393,-0.524303624837547,0.762592057530888,,GSE284044 2hpi
LOC119627963,0.0319389515641549,0.6912511069164,,GSE284044 2hpi
PDZD7,-0.529909026243267,0.674934709815592,,GSE284044 2hpi
PSD,-0.785531423978578,1.25705090772313,,GSE284044 2hpi
FBXL15,0.180330403802029,0.560181675156481,,GSE284044 2hpi
LOC119627968,-0.324389817610868,1.00842139362014,,GSE284044 2hpi
AS3MT,0.103280155891026,0.72721028573469,,GSE284044 2hpi
CALHM2,0.141287433642488,2.53417316898287,,GSE284044 2hpi
COL17A1,-1.68555820544589,1.9657059462879,,GSE284044 2hpi
SFR1,-0.233216391988742,0.79778031019734,,GSE284044 2hpi
CFAP58,-0.493067662848942,0.868499279475705,,GSE284044 2hpi
LOC103216492,-0.242022214248641,0.707609013885245,,GSE284044 2hpi
LOC103216508,-0.890855351002488,0.804738832958931,,GSE284044 2hpi
LOC103216527,-0.592905124518527,1.12794606309045,,GSE284044 2hpi
LOC103216534,-1.36916762526482,1.23125010628655,,GSE284044 2hpi
LOC119627977,-0.221965996421636,1.44154145283451,,GSE284044 2hpi
ADRB1,0.207948511733206,1.05145515138272,,GSE284044 2hpi
LOC119627979,-1.26407779461633,0.995440077065997,,GSE284044 2hpi
LOC103216572,-0.612755035389586,1.84896513320053,,GSE284044 2hpi
ENO4,-0.237824942210159,0.853851266610962,,GSE284044 2hpi
LOC103216584,-0.758425539366504,0.918018308654225,,GSE284044 2hpi
LOC119628194,0.319541352156839,0.919508842544484,,GSE284044 2hpi
LOC119628195,0.341057530472215,0.764465118949029,,GSE284044 2hpi
LOC119627987,-0.867945881850186,1.35718071867696,,GSE284044 2hpi
HMX3,-0.0825124825404489,1.89825974772019,,GSE284044 2hpi
NKX1-2,-0.864766386418545,1.12770327792438,,GSE284044 2hpi
FANK1,-0.0823121359514385,0.812332015947469,,GSE284044 2hpi
ADAM12,0.0379075574999969,2.46630795647257,,GSE284044 2hpi
CUNH10ORF90,0.223406594522188,1.62230414807509,,GSE284044 2hpi
EBF3,-0.136318942748598,1.22660531183312,,GSE284044 2hpi
LOC119627994,0.595133044824878,1.28262705099328,,GSE284044 2hpi
LOC119627996,0.0874655264225412,0.78250945785099,,GSE284044 2hpi
JAKMIP3,-0.0984421482987347,1.41740705016973,,GSE284044 2hpi
STK32C,0.256069022092856,0.67802144108679,,GSE284044 2hpi
LOC119627998,0.105436347085252,1.14425634253611,,GSE284044 2hpi
LOC103232846,-1.20208726703028,1.33274454399889,,GSE284044 2hpi
LOC119628147,-0.312604585994731,1.13525218023406,,GSE284044 2hpi
TRPM1,-1.05060950482203,1.14030631801364,,GSE284044 2hpi
LOC103245942,-0.146599257971209,1.35507839974968,,GSE284044 2hpi
OTUD7A,-0.50890514409751,1.11360070377689,,GSE284044 2hpi
LOC103245936,0.279484339803193,1.09174927837536,,GSE284044 2hpi
LOC119628000,0.281969732690018,0.799498685754189,,GSE284044 2hpi
LOC119628001,-1.44800095680052,1.20790084953548,,GSE284044 2hpi
GREM1,0.21366971202049,1.89580099680994,,GSE284044 2hpi
PGBD4,0.57770062006889,0.827102837049091,,GSE284044 2hpi
LOC119628002,-0.724339899490612,0.642366163822622,,GSE284044 2hpi
LOC119628003,-0.572210985251381,1.01913447904774,,GSE284044 2hpi
LOC103245901,-0.56390158263932,0.537891645928049,,GSE284044 2hpi
MEIS2,-0.927912831005514,0.671230449808802,,GSE284044 2hpi
LOC119628009,-0.157527860516764,0.739957784742762,,GSE284044 2hpi
LOC119628116,-0.717382536063379,1.12985325847846,,GSE284044 2hpi
ANKRD63,-0.517569960297758,0.992569533076941,,GSE284044 2hpi
DISP2,1.10631434641461,0.986532018563148,,GSE284044 2hpi
LOC103245831,-1.40519248408321,1.33504245282711,,GSE284044 2hpi
LOC103245822,-0.887320852582073,0.88153898705943,,GSE284044 2hpi
CUNH15ORF62,0.0774130839457518,0.946485320405061,,GSE284044 2hpi
RHOV,-0.927503101056844,1.28717916503698,,GSE284044 2hpi
DLL4,-0.430272502951279,1.42084926753642,,GSE284044 2hpi
CHAC1,0.640210414276777,0.909573047145455,,GSE284044 2hpi
OIP5,-0.565438257010616,0.625221422806004,,GSE284044 2hpi
ITPKA,0.794867037872008,0.966540735722434,,GSE284044 2hpi
LTK,-0.0023910821254272,1.32845989408522,,GSE284044 2hpi
JMJD7,-0.250306946193578,0.589866879488782,,GSE284044 2hpi
PLA2G4B,-0.640856001542107,0.92843861060262,,GSE284044 2hpi
CAPN3,-0.615158637754716,1.15017371782887,,GSE284044 2hpi
LOC103245760,-0.167191461320388,1.03199430234,,GSE284044 2hpi
CATSPER2,0.091437885739452,0.617868265044047,,GSE284044 2hpi
ELL3,-0.0872026361663852,0.576797861968977,,GSE284044 2hpi
SERINC4,-1.28464782162648,1.12825855108257,,GSE284044 2hpi
FRMD5,-0.605642004138727,0.844657089316789,,GSE284044 2hpi
LOC103246092,0.0439619064006471,0.672074628434037,,GSE284044 2hpi
LOC119628028,-0.116442976351053,0.903647523319148,,GSE284044 2hpi
GATM,-0.123645252091551,0.754526858346222,,GSE284044 2hpi
LOC103245694,0.130179337137065,0.718359652712061,,GSE284044 2hpi
LOC103245696,-0.521265581118105,1.52410885384642,,GSE284044 2hpi
LOC103245672,-1.88865997842123,1.8695497859753,,GSE284044 2hpi
FBN1,-0.25469042065984,1.61508238678315,,GSE284044 2hpi
SHC4,-1.91482402587757,1.17834197089128,,GSE284044 2hpi
FAM227B,-0.685505587204177,0.930504220919957,,GSE284044 2hpi
FGF7,-0.659079571886931,0.958549449301766,,GSE284044 2hpi
ATP8B4,-0.792442898133789,1.43983143247002,,GSE284044 2hpi
LOC119628117,-0.0635499089423113,0.566095660606555,,GSE284044 2hpi
LOC119628035,-0.629085256411182,1.36310543343498,,GSE284044 2hpi
LOC103245631,-0.917411023768625,0.828432122660229,,GSE284044 2hpi
TNFAIP8L3,-0.457694109385448,1.12257523948339,,GSE284044 2hpi
LYSMD2,0.650771633771916,1.56446074038438,,GSE284044 2hpi
ONECUT1,-0.677234930741689,1.41811615970888,,GSE284044 2hpi
UNC13C,-1.48633773413294,1.95581024746605,,GSE284044 2hpi
CUNH15ORF65,-0.194994319329954,1.07326782597288,,GSE284044 2hpi
LOC119628037,-0.802955875813709,1.51870482090863,,GSE284044 2hpi
LOC119628040,-0.908240519910458,1.45230272294803,,GSE284044 2hpi
LOC119628043,-0.345341256649508,0.892256600826146,,GSE284044 2hpi
LOC103245556,0.128863475767233,0.890587024722089,,GSE284044 2hpi
GCNT3,-1.76428091811449,1.90042985127076,,GSE284044 2hpi
LOC119627844,0.455201829092167,0.811061779096703,,GSE284044 2hpi
LOC119628050,-0.830471430265997,1.07222350710969,,GSE284044 2hpi
LOC103245506,0.335551810860146,0.601885226548347,,GSE284044 2hpi
DAPK2,-1.44804758759415,1.52699171818613,,GSE284044 2hpi
SNX22,0.293864650153865,0.952258474873909,,GSE284044 2hpi
LOC103245461,-1.10172209681881,1.37313958865258,,GSE284044 2hpi
TRNAQ-CUG_9,0.78603814235419,0.658106534097289,,GSE284044 2hpi
LOC119628187,0.232762103552282,0.599365045907724,,GSE284044 2hpi
IQCH,-0.517893424738621,1.24492171951266,,GSE284044 2hpi
SKOR1,-0.154775529939179,1.55481870175554,,GSE284044 2hpi
ITGA11,-0.522479627647391,1.4547359834091,,GSE284044 2hpi
LOC103245396,0.511562253831457,1.32786169419359,,GSE284044 2hpi
THAP10,0.1014464049236,0.848661524441908,,GSE284044 2hpi
GRAMD2A,-0.0942777163215722,0.978481835518095,,GSE284044 2hpi
CELF6,-0.0311497031802737,1.13660779353045,,GSE284044 2hpi
TMEM202,-0.976623401111716,0.71397504148353,,GSE284044 2hpi
LOC119628076,0.807810833969114,1.67373886121521,,GSE284044 2hpi
LOC103245370,-0.966914158129188,0.965223831908098,,GSE284044 2hpi
INSYN1,0.500308069919964,1.32690178086091,,GSE284044 2hpi
STRA6,-1.37837264170801,0.997979309134012,,GSE284044 2hpi
LOC119628080,-1.06929977033184,1.71598511983494,,GSE284044 2hpi
CYP1A1,-1.10500642159648,1.67901151041928,,GSE284044 2hpi
LOC103245289,-0.200427377792371,0.714732972950564,,GSE284044 2hpi
LOC119628086,-0.827694135515775,1.01074420203263,,GSE284044 2hpi
LOC103245266,-0.881920438983926,1.45665448994726,,GSE284044 2hpi
LOC103245312,-0.414352843395829,1.34045385299335,,GSE284044 2hpi
LOC103246065,-1.01386593061134,1.33851931228435,,GSE284044 2hpi
LOC119628091,0.0084059054416643,1.66813028188639,,GSE284044 2hpi
NRG4,-0.435068516863441,1.88463619759868,,GSE284044 2hpi
LOC103245280,-0.573085111867717,0.975257467385445,,GSE284044 2hpi
ISL2,0.553346657608024,0.59169489986131,,GSE284044 2hpi
LINGO1,-0.805671854736318,1.40839233312582,,GSE284044 2hpi
CRABP1,-0.528084182660304,1.0948786568782,,GSE284044 2hpi
HYKK,-0.790596102397622,0.692146178934574,,GSE284044 2hpi
TRNAK-CUU_4,1.03607064290454,1.15108051984929,,GSE284044 2hpi
RASGRF1,-2.12299006848998,1.49070239695592,,GSE284044 2hpi
LOC103245238,-1.08912385478776,1.39178860550496,,GSE284044 2hpi
LOC103245218,-0.21208730012098,1.87508613563431,,GSE284044 2hpi
STARD5,-0.698081370743015,0.800013393414247,,GSE284044 2hpi
SAXO2,-0.4897506982356,0.791593775726464,,GSE284044 2hpi
MCIDAS,0.227544594610652,0.727836178147678,,GSE284044 2hpi
CCNO,0.225638677420857,0.801915494252716,,GSE284044 2hpi
DDX4,-1.65795836044641,1.09393396053768,,GSE284044 2hpi
LOC119628305,0.31511778984623,1.39486465329417,,GSE284044 2hpi
SETD9,0.124003823644177,0.732567355240574,,GSE284044 2hpi
LOC103222002,-0.087607198061495,0.727568375968191,,GSE284044 2hpi
LOC119628308,-0.471164367460563,1.06368888338054,,GSE284044 2hpi
LOC119628310,1.15069140408484,0.632529154022014,,GSE284044 2hpi
LOC119628309,0.3235233346737,0.725614910144111,,GSE284044 2hpi
LRRC70,-0.209045090240283,0.826419982652938,,GSE284044 2hpi
LOC103225121,-0.677170468953055,1.01968535960701,,GSE284044 2hpi
LOC103222218,-1.17675472765432,0.736138694723439,,GSE284044 2hpi
SHLD3,0.658061616333651,0.76529654434107,,GSE284044 2hpi
LOC103222444,0.101374353242597,0.868023197257276,,GSE284044 2hpi
LOC119628311,-0.400872445743686,1.00220649965946,,GSE284044 2hpi
CCDC125,0.338420139744156,0.882005255382405,,GSE284044 2hpi
AK6,-0.686353487493951,0.582583424870542,,GSE284044 2hpi
LOC103222836,0.171541965560808,1.51146568550872,,GSE284044 2hpi
LOC103222989,0.313776906605734,1.23540789424223,,GSE284044 2hpi
LOC119628296,-0.329777703510774,0.642645671770376,,GSE284044 2hpi
GCNT4,-0.0200985922750928,1.36426871064982,,GSE284044 2hpi
ANKRD31,-0.737191997362591,0.829966663451304,,GSE284044 2hpi
LOC119628320,1.31614730961408,1.01105885386958,,GSE284044 2hpi
SV2C,-0.676131789688041,1.00878450349464,,GSE284044 2hpi
F2RL2,-0.269952112517819,2.26107117404592,,GSE284044 2hpi
F2R,-0.0263244541946623,1.56654777059787,,GSE284044 2hpi
PDE8B,-0.936467153493085,0.959373379272968,,GSE284044 2hpi
LOC119618336,-0.0852441181069066,0.840567283486977,,GSE284044 2hpi
LOC119618313,-0.545946104228879,1.06261773025836,,GSE284044 2hpi
LOC103223633,0.266164883043074,0.758408274333911,,GSE284044 2hpi
CMYA5,-1.53880844401827,1.06084469762699,,GSE284044 2hpi
THBS4,-0.292143209284015,0.970118398546391,,GSE284044 2hpi
ANKRD34B,0.389964506015625,3.34287287691971,,GSE284044 2hpi
RASGRF2,-0.829501885153768,1.32290656259799,,GSE284044 2hpi
LOC103224155,-0.831999611882855,0.944690826251366,,GSE284044 2hpi
LOC103224210,0.0531061787370955,0.787267208121748,,GSE284044 2hpi
LOC103224217,0.590850319185431,0.733134192629996,,GSE284044 2hpi
LOC103224320,-0.722743941184205,0.943923786122091,,GSE284044 2hpi
LOC103224673,-1.18163257242428,0.753020509378941,,GSE284044 2hpi
POU5F2,0.254751805015082,0.831936018310025,,GSE284044 2hpi
RFESD,-0.034043272153664,0.626816617182541,,GSE284044 2hpi
RHOBTB3,0.0565663036816857,1.51691141869112,,GSE284044 2hpi
GLRX,0.0450871424880516,1.37324089152793,,GSE284044 2hpi
LOC103224940,0.422685654690544,0.882740614793172,,GSE284044 2hpi
LOC119618331,-0.595219277633604,1.18617834757959,,GSE284044 2hpi
ERAP2,-0.0701003796527571,0.891290404943581,,GSE284044 2hpi
STARD6,-0.10151001757138,0.772688555524146,,GSE284044 2hpi
LOC119618683,-0.0536499407690452,0.777962263283666,,GSE284044 2hpi
DCC,-3.04954088471363,1.83136683272647,,GSE284044 2hpi
MRO,-0.571787937443717,1.26188349348113,,GSE284044 2hpi
LOC119618680,-0.64752417963393,0.970373445930713,,GSE284044 2hpi
LIPG,-0.929390810705277,1.11706724838709,,GSE284044 2hpi
LOC119618677,0.102931902504425,0.556859018254269,,GSE284044 2hpi
LOC119618675,0.456049863830578,0.784699097359226,,GSE284044 2hpi
ZBTB7C,-1.23531110547995,1.32992585884866,,GSE284044 2hpi
LOC119618466,-0.741303346835552,1.32204796175613,,GSE284044 2hpi
KATNAL2,-1.27331298503119,1.04975472850999,,GSE284044 2hpi
LOC119618471,-0.594631861356577,1.22380010601102,,GSE284044 2hpi
LOXHD1,-2.80978642934967,1.88479330871455,,GSE284044 2hpi
LOC119618478,-0.902612428715535,1.28027273399665,,GSE284044 2hpi
LOC103222844,-0.805068830650512,0.941920885048328,,GSE284044 2hpi
LOC103222516,0.191999891468715,1.19191586847348,,GSE284044 2hpi
LOC103222518,-1.37576678400786,1.88568230362162,,GSE284044 2hpi
LOC119618610,0.0137431134309386,1.04009258459025,,GSE284044 2hpi
LOC103222542,-0.533963417743062,0.676087414483178,,GSE284044 2hpi
KLHL14,-0.252180889313549,1.5488839311654,,GSE284044 2hpi
DSC3,-0.287562324455072,2.69436256142601,,GSE284044 2hpi
LOC103222595,1.28511039389123,0.797442039726096,,GSE284044 2hpi
TMEM241,-0.280882201196089,0.578665615233142,,GSE284044 2hpi
LOC103222651,-0.33891398762483,1.15301792276858,,GSE284044 2hpi
LOC103222652,-0.152647876699432,1.04792626168429,,GSE284044 2hpi
ADCYAP1,-0.923819814662239,1.59096141064168,,GSE284044 2hpi
LOC119618515,-0.123955510178664,0.98438810551611,,GSE284044 2hpi
EMILIN2,-0.0912789387467197,1.67799349163904,,GSE284044 2hpi
MYOM1,-1.45772938660225,1.0909952224451,,GSE284044 2hpi
DLGAP1,-1.26220662403343,1.40453285899253,,GSE284044 2hpi
L3MBTL4,-0.021750089128558,1.36449648544719,,GSE284044 2hpi
MTCL1,0.193446891372377,1.12605414476947,,GSE284044 2hpi
LOC119618617,-0.546434544766059,1.10454874704882,,GSE284044 2hpi
LOC119618618,-0.458357626584933,0.986647617691228,,GSE284044 2hpi
LOC103222771,-0.117984618260933,1.18045178410862,,GSE284044 2hpi
LOC119618523,-1.41828736989923,1.31492316106747,,GSE284044 2hpi
LOC103222777,-0.406087235826396,0.896111608107171,,GSE284044 2hpi
LOC103222782,-1.94732098417782,1.60800322595027,,GSE284044 2hpi
ANKRD62,-0.563707591275008,1.77658352933217,,GSE284044 2hpi
LOC119618525,-0.530531862593077,1.40650038397259,,GSE284044 2hpi
MYT1,-0.967918248546465,1.70987339912416,,GSE284044 2hpi
LOC103242338,0.418941890128504,0.835965617314183,,GSE284044 2hpi
CUNH20ORF204,-0.148689831674917,1.03603012537809,,GSE284044 2hpi
SAMD10,0.334581286697105,0.919513480353653,,GSE284044 2hpi
LOC103242515,0.508367699852397,0.768122266290577,,GSE284044 2hpi
LIME1,0.813407341861246,0.906890089323534,,GSE284044 2hpi
TNFRSF6B,0.396358055008447,1.20671123773768,,GSE284044 2hpi
KCNQ2,-0.142094502336888,1.45681912019763,,GSE284044 2hpi
COL20A1,0.0146734256357685,1.3469068842093,,GSE284044 2hpi
COL9A3,0.747880812945413,1.29356290550071,,GSE284044 2hpi
LOC103243024,-0.0229380712679539,1.39026730319791,,GSE284044 2hpi
LOC119618530,-0.32260465481753,1.36228889730787,,GSE284044 2hpi
LOC103243157,-0.474953997113344,1.40134172840465,,GSE284044 2hpi
CDH26,-0.727689728330477,1.08113711760636,,GSE284044 2hpi
SYCP2,-1.11397211378877,1.32033640050858,,GSE284044 2hpi
LOC119618536,-0.667191731136968,0.670631239187347,,GSE284044 2hpi
LOC103243470,0.119038823083456,0.605539118856625,,GSE284044 2hpi
LOC103243662,-1.99890781746453,1.68054607774156,,GSE284044 2hpi
LOC119618541,-1.73460120877461,1.38226138279903,,GSE284044 2hpi
LOC119618542,0.623470525958861,0.902759283847961,,GSE284044 2hpi
LOC119618543,0.272572847975539,0.751526334894832,,GSE284044 2hpi
PCK1,-1.89320730278851,1.0740274538319,,GSE284044 2hpi
LOC103243761,-0.704672528339804,1.32819255358123,,GSE284044 2hpi
BMP7,-0.428755641494093,1.44110373260079,,GSE284044 2hpi
LOC103243819,0.423954958203198,0.600155727573974,,GSE284044 2hpi
LOC119618548,-0.0183611068087119,0.81869139374229,,GSE284044 2hpi
CYP24A1,0.739380514951787,0.788872164753373,,GSE284044 2hpi
BCAS1,-0.380900664323723,0.64152400047085,,GSE284044 2hpi
TSHZ2,-1.20247549251631,1.95741436157797,,GSE284044 2hpi
LOC119618551,0.582896692842873,1.34105141244306,,GSE284044 2hpi
NFATC2,-0.786947947019953,1.11465230704545,,GSE284044 2hpi
LOC103244404,-0.429289249507634,1.29800378051326,,GSE284044 2hpi
LOC103244447,-1.4516677334069,0.93232366694273,,GSE284044 2hpi
LOC103244502,0.955675708122236,0.970624288099336,,GSE284044 2hpi
PTGIS,-0.55530765758289,0.747706838091907,,GSE284044 2hpi
LOC119618557,0.246818727288888,1.14042289231074,,GSE284044 2hpi
LOC119618690,0.34713284661143,0.774793356098175,,GSE284044 2hpi
LOC119618691,0.470263942611815,0.818980548202298,,GSE284044 2hpi
LOC119618559,0.0199460065885429,1.07817041699021,,GSE284044 2hpi
LOC103244966,-0.408354114217277,0.874104117959269,,GSE284044 2hpi
CDH22,-0.868275785394357,1.16788828006154,,GSE284044 2hpi
LOC119618626,-0.236462890054926,0.690631703326395,,GSE284044 2hpi
LOC103245158,-0.410537161483385,0.766014092606143,,GSE284044 2hpi
NEURL2,-1.55642062931682,0.980449317152234,,GSE284044 2hpi
ZSWIM3,-0.796971951022041,0.604941366107044,,GSE284044 2hpi
WFDC3,0.214033018600574,0.900813583106158,,GSE284044 2hpi
RIMS4,0.844714649636597,1.36845247465639,,GSE284044 2hpi
LOC119618565,0.55032353998265,1.33650659073406,,GSE284044 2hpi
CCN5,-0.533053722576441,0.815254849131166,,GSE284044 2hpi
ADA,0.219695520790256,0.594100447632311,,GSE284044 2hpi
HNF4A,-1.2459335446178,1.56017976199123,,GSE284044 2hpi
JPH2,-0.356363067375594,1.63466451446123,,GSE284044 2hpi
ARHGAP40,0.491424785325212,1.36900150415002,,GSE284044 2hpi
LOC103246238,0.229253776974624,1.1450567685278,,GSE284044 2hpi
LOC119618660,0.440914063842027,1.01701303070136,,GSE284044 2hpi
LOC119618662,0.671637886669732,1.08451767173329,,GSE284044 2hpi
LOC119618658,0.234633906072367,0.624924643580742,,GSE284044 2hpi
LOC119618659,0.466321229363299,0.955011940285322,,GSE284044 2hpi
LOC119618661,-0.169989975954871,1.22162659613374,,GSE284044 2hpi
LOC119618657,0.826895919304557,0.732283812738949,,GSE284044 2hpi
LOC119618576,1.16616340417872,1.55756172399703,,GSE284044 2hpi
LOC119618578,0.73568719204473,0.904661328017809,,GSE284044 2hpi
MROH8,-0.77108166844931,0.817947735510264,,GSE284044 2hpi
LIPI,-0.718526019407247,1.40776233650425,,GSE284044 2hpi
LOC119618580,-0.662716598071874,1.34873220416752,,GSE284044 2hpi
LOC119618583,-1.9857648017364,1.04279848766011,,GSE284044 2hpi
LOC103228317,-0.438933797680066,2.11834539946444,,GSE284044 2hpi
LOC119618587,0.0522334572867715,0.750664807328319,,GSE284044 2hpi
LOC119618588,-0.703964526489252,1.44712161144602,,GSE284044 2hpi
CCM2L,0.455465541788541,1.30177988778447,,GSE284044 2hpi
TTLL9,-0.0454911117978375,1.48101517702002,,GSE284044 2hpi
LOC103247976,1.15190802414744,0.61843294941437,,GSE284044 2hpi
LOC119618202,0.48699450526018,0.660730026798114,,GSE284044 2hpi
LOC119618597,-0.181237475078513,1.16116074040244,,GSE284044 2hpi
LOC119618772,0.251855737745049,1.45711122401634,,GSE284044 2hpi
ABLIM2,-0.21127419078992,1.12609197886334,,GSE284044 2hpi
CPZ,-1.61641169827335,1.83127404109034,,GSE284044 2hpi
CFAP99,0.0820263607698581,1.50250847780922,,GSE284044 2hpi
LOC119618777,-0.101651175362067,0.909216275293991,,GSE284044 2hpi
POLN,-0.241157780610396,0.859618487627864,,GSE284044 2hpi
LOC119618858,0.315070384024426,0.943350810842001,,GSE284044 2hpi
LOC103246493,0.692003644120364,1.07716785372008,,GSE284044 2hpi
RNF212,-0.310955597897765,0.82732294837135,,GSE284044 2hpi
LOC103246523,-0.544272959197357,0.840420901635641,,GSE284044 2hpi
LOC103238131,-0.0728880132393151,0.885622512706498,,GSE284044 2hpi
LOC119618787,0.0492031271410466,1.01365602169241,,GSE284044 2hpi
LOC119618788,0.0376763135259923,0.747049728192678,,GSE284044 2hpi
LOC103237808,-0.930019752547152,1.44151237353196,,GSE284044 2hpi
LOC103237812,0.187849329770684,1.18065193952369,,GSE284044 2hpi
IL15RA,-0.51284903646496,1.70692216856675,,GSE284044 2hpi
LOC103237842,-0.583004305577749,1.46640852965886,,GSE284044 2hpi
LOC119618796,-0.917681988230701,1.41073070222855,,GSE284044 2hpi
LOC103237853,-0.122385609070452,0.982497654292562,,GSE284044 2hpi
CELF2,-2.22285822383764,1.67544761748339,,GSE284044 2hpi
LOC103237885,1.10809462298359,1.28863534375516,,GSE284044 2hpi
LOC119618821,-0.945167767283254,1.27044911628644,,GSE284044 2hpi
CDNF,0.148575787312841,0.693289672803176,,GSE284044 2hpi
MEIG1,0.13680029049054,0.943076541853162,,GSE284044 2hpi
ACBD7,-0.112444712227544,1.9194359847055,,GSE284044 2hpi
ITGA8,0.193692979093984,1.83138023404573,,GSE284044 2hpi
LOC119618828,0.982011118593947,1.14704191299419,,GSE284044 2hpi
LOC119618802,-0.761095929877651,1.71901795904259,,GSE284044 2hpi
LOC119618803,-1.14749023925842,1.37075241175455,,GSE284044 2hpi
HACD1,1.11356925646535,1.21443404108446,,GSE284044 2hpi
MALRD1,-1.54453334400971,1.12986418348209,,GSE284044 2hpi
NEBL,-0.29105456681573,0.760612112068855,,GSE284044 2hpi
TRNAN-GUU_16,-0.299579432708163,1.18053487591063,,GSE284044 2hpi
SPAG6,0.572200102081481,1.05517331705341,,GSE284044 2hpi
LOC119618809,-0.0025322427384254,0.880165590755703,,GSE284044 2hpi
ENKUR,-0.0607368757093661,1.21749229326144,,GSE284044 2hpi
THNSL1,-0.18895811773351,0.689940862761559,,GSE284044 2hpi
LOC119618811,-0.476959321559119,0.667436957587446,,GSE284044 2hpi
LOC119618813,-0.635847858333695,0.764127512973091,,GSE284044 2hpi
LOC103238068,0.235388595805645,0.668814659920325,,GSE284044 2hpi
LOC103238073,-0.406951208712974,1.86652276278492,,GSE284044 2hpi
LOC119618895,0.237482252141318,1.06185975770794,,GSE284044 2hpi
SFRP1,0.225389290381192,0.804944827210215,,GSE284044 2hpi
LOC103215661,-1.30698086468658,1.35241445732897,,GSE284044 2hpi
ADGRA2,-0.794027784841625,0.890905014903905,,GSE284044 2hpi
LOC103215626,-0.72333217135349,0.977879799613597,,GSE284044 2hpi
LOC103215596,0.0845504566714441,0.692956525064806,,GSE284044 2hpi
LOC119618906,-1.2691549102161,0.888141174522861,,GSE284044 2hpi
PURG,-0.573226086524028,0.857196169688831,,GSE284044 2hpi
LOC103215581,0.475217023307643,0.818162584787438,,GSE284044 2hpi
DUSP4,0.957429310687315,1.03714706140667,,GSE284044 2hpi
NUGGC,-0.226465733595952,1.31099881099317,,GSE284044 2hpi
STMN4,-0.824878022899937,1.21303760532049,,GSE284044 2hpi
LOC103215514,-0.42336589228743,0.909284095284959,,GSE284044 2hpi
GNRH1,-0.441076229817068,0.780716061628296,,GSE284044 2hpi
NEFL,-0.730816403472083,1.63394805382994,,GSE284044 2hpi
ADAM28,-1.91349715733982,1.54960303861861,,GSE284044 2hpi
LOXL2,0.0711209871374576,2.00672086941768,,GSE284044 2hpi
LOC103215475,-0.395931831256663,1.3479536118514,,GSE284044 2hpi
LOC103215717,-0.680974515808808,1.23872107112517,,GSE284044 2hpi
LOC119618913,-0.0395209971072568,0.793510876558151,,GSE284044 2hpi
PIWIL2,-1.7526068213493,1.35127123860687,,GSE284044 2hpi
HR,-0.356629213846869,1.18585329336054,,GSE284044 2hpi
DOK2,-1.15112616964653,1.45027227470889,,GSE284044 2hpi
LZTS1,0.566422838844286,1.42006327087477,,GSE284044 2hpi
CSGALNACT1,-0.0161980880697479,1.06334578255137,,GSE284044 2hpi
LOC103215401,-0.0767565680250469,0.621539833023576,,GSE284044 2hpi
LOC103215399,-0.10753183915425,0.944838244147924,,GSE284044 2hpi
PDGFRL,-0.964322096282639,1.30854063207243,,GSE284044 2hpi
LOC103215379,0.0811662933654567,0.83686235752391,,GSE284044 2hpi
CLDN23,-0.0442076904815753,0.603466917512369,,GSE284044 2hpi
RP1L1,-0.791013913835875,1.95955815267701,,GSE284044 2hpi
LOC103237975,-0.515984641924665,1.03770824071666,,GSE284044 2hpi
LOC119618926,-0.300574705499746,0.683338436749,,GSE284044 2hpi
FAM167A,0.639285895434505,1.25936842418282,,GSE284044 2hpi
LOC119618921,-1.51093900542737,1.57868514389355,,GSE284044 2hpi
LOC119619012,-0.516894427509172,0.683983455709521,,GSE284044 2hpi
LOC103228801,0.0643897829873542,0.804097504318441,,GSE284044 2hpi
LOC119619183,0.203792486596371,0.97025372223223,,GSE284044 2hpi
LOC103228814,-0.919650868524171,0.658701240167471,,GSE284044 2hpi
INSM2,-0.23458896933281,1.06268289092496,,GSE284044 2hpi
LOC103228833,-0.660622475672231,1.37007120235422,,GSE284044 2hpi
LOC103228835,-0.670045312744065,1.76625471494531,,GSE284044 2hpi
TTC6,-0.304087017115615,0.588316588941365,,GSE284044 2hpi
LOC119619015,-1.15026338064286,1.60031048085675,,GSE284044 2hpi
LRFN5,-0.471319382595308,1.35116583145396,,GSE284044 2hpi
LOC103228893,-0.598143472359141,1.62670916009682,,GSE284044 2hpi
MDGA2,-0.671619566490296,1.51173747965075,,GSE284044 2hpi
LRR1,0.272623526061048,0.525723979506222,,GSE284044 2hpi
POLE2,-0.0887439059554825,0.619701351774262,,GSE284044 2hpi
KLHDC1,-0.0671840099281886,0.985871678438166,,GSE284044 2hpi
LOC119619018,-0.666093802120347,1.12295592934156,,GSE284044 2hpi
LOC103228949,-1.04392484864542,1.10770115098246,,GSE284044 2hpi
VCPKMT,-0.120665377071299,0.592670322566292,,GSE284044 2hpi
LOC103228982,-1.28128033063405,1.37880494575923,,GSE284044 2hpi
NID2,-1.0834478732551,0.884386374690473,,GSE284044 2hpi
GPR137C,-0.788401638739717,0.941732255452138,,GSE284044 2hpi
LOC103229022,-0.576921637648371,0.675102420890613,,GSE284044 2hpi
