gene_symbol,k_studies,pooled_log2FoldChange,pooled_SE,tau2,Q,I2,z,p,n_up,n_down,direction_concordance,log2fc_GSE287860,padj_GSE287860,log2fc_GSE288000,padj_GSE288000,meta_FDR,is_translation_factor
RPS26P13,1,2.2211051895724356,1.670973394939162,0.0,,,1.3292283385836332,0.18377264835200358,1,0,1.0,,,2.2211051895724356,,,True
RPL22P1,1,-0.4156309344622585,0.3142634791731334,0.0,,,-1.32255563247704,0.18598319705301192,0,1,1.0,-0.4156309344622585,0.2882043120614991,,,,True
RPL7AP11,1,-0.6041892437784833,0.45986013412158394,0.0,,,-1.313854363419856,0.1888952189497306,0,1,1.0,-0.6041892437784833,0.2916575662749681,,,,True
RPL29P14,1,1.77111448335028,1.3739092489077966,0.0,,,1.2891058741749106,0.197361281668459,1,0,1.0,1.77111448335028,0.3019860173139725,,,,True
RPL7P15,1,-0.9236008647188904,0.7506954198597328,0.0,,,-1.2303270278263652,0.21857466709651152,0,1,1.0,-0.9236008647188904,0.3278227986455029,,,,True
RPS20P24,1,-2.2341250357260214,1.8160661442762571,0.0,,,-1.2302002560685201,0.2186221240292523,0,1,1.0,-2.2341250357260214,,,,,True
RPSAP9,1,0.5552516355576101,0.458717785714288,0.0,,,1.2104427882450761,0.22610903155878082,1,0,1.0,0.5552516355576101,0.3367553903090312,,,,True
RPS2P48,1,-2.011946371846684,1.67669242561371,0.0,,,-1.199949579965606,0.23015892277094951,0,1,1.0,-2.011946371846684,,,,,True
RPL14P3,1,-1.3656855110855612,1.1611546407213509,0.0,,,-1.1761443852449733,0.2395371839268704,0,1,1.0,-1.3656855110855612,0.3528333944321252,,,,True
RPL22P16,1,-1.044647251501836,0.8982900925945552,0.0,,,-1.16292861305478,0.24485846720420112,0,1,1.0,-1.044647251501836,0.3587002393224739,,,,True
RPL3P1,1,-1.5944313965991006,1.378570682989287,0.0,,,-1.1565829857499523,0.24744277690350736,0,1,1.0,-1.5944313965991006,0.3616750817272408,,,,True
RPL37P2,1,-0.47522518383612994,0.411867505502776,0.0,,,-1.153830242703929,0.24856977266932,0,1,1.0,-0.47522518383612994,0.3629417284135217,,,,True
RPL23AP2,1,-1.2953674767905672,1.1247367439622322,0.0,,,-1.1517072628277756,0.24944138678069072,0,1,1.0,-1.2953674767905672,0.364035448033129,,,,True
RPL15P20,1,-0.5782622967815328,0.5072907322321771,0.0,,,-1.139903136485595,0.2543266582029394,0,1,1.0,-0.5782622967815328,0.3695863869764587,,,,True
RPS4XP14,1,-1.8380416699663489,1.6385059503407688,0.0,,,-1.1217790631667108,0.26195639034459406,0,1,1.0,-1.8380416699663489,,,,,True
RPS27AP11,1,-1.2338817321802529,1.1127748783578195,0.0,,,-1.1088332026340828,0.26750214413745776,0,1,1.0,-1.2338817321802529,0.3848334589414872,,,,True
RPL7P19,1,-1.492946143793201,1.359311987184907,0.0,,,-1.0983101435639113,0.2720690840850958,0,1,1.0,-1.492946143793201,0.3899277625202586,,,,True
RPL3L,1,-1.1406410778970035,1.0509861211984677,0.0,,,-1.0853055572192523,0.27778634540483094,0,1,1.0,-1.1406410778970035,0.3964096475790716,,,,True
RPL23AP97,1,-1.0435171141176862,0.9629751351420048,0.0,,,-1.0836386901763608,0.2785250291616781,0,1,1.0,-1.0435171141176862,0.3971304754491082,,,,True
EIF3LP1,1,1.9414440293522113,1.8222879318222456,0.0,,,1.0653881834199563,0.286700301883525,1,0,1.0,1.9414440293522113,,,,,True
RPS3P6,1,1.3151472140671712,1.2531190220678776,0.0,,,1.0494990427141833,0.2939484955946359,1,0,1.0,1.3151472140671712,0.4150818810470421,,,,True
RPL4P7,1,-1.6393141945841492,1.57663718396702,0.0,,,-1.039753604224547,0.29845438933036883,0,1,1.0,-1.6393141945841492,,,,,True
RPL17P36,1,-0.5881365735668003,0.5741227294178193,0.0,,,-1.0244091436045244,0.30564206497191726,0,1,1.0,-0.5881365735668003,0.4285548631993902,,,,True
RPSAP8,1,-0.7001460057775499,0.6883797763312034,0.0,,,-1.0170926425367346,0.3091093600220758,0,1,1.0,-0.7001460057775499,0.4323147097017338,,,,True
RPL39P16,1,-1.2585468090550809,1.2502563168818783,0.0,,,-1.0066310340217908,0.3141121151728098,0,1,1.0,-1.2585468090550809,0.4380221371266516,,,,True
RPS11P5,1,-0.3401060462793172,0.338264449643638,0.0,,,-1.0054442511993775,0.3146829809942582,0,1,1.0,-0.3401060462793172,0.4386134009377935,,,,True
