gene,module,meta_FDR,pooled_log2FC,k_studies,direction_concordance,het_class,loso_robust,ml_importance,degree_centrality,external_support_GSE185520,s_meta,s_concord,s_loso,s_ml,s_net,s_module,s_external,final_evidence_score,evidence_tier
RPL8,60S ribosomal,0.2452996770997371,-0.3850772652346185,4,0.75,II_conserved_high_het,True,0.0,0.0,1.0,0.033053913597999696,0.75,1.0,0.0,0.0,1.0,1.0,4.207634783994999,Tier 3 (single-stream)
RPL5,60S ribosomal,0.2564280736939399,-0.2964370690161125,4,0.75,II_conserved_high_het,True,0.0,0.0,1.0,0.0320094371404329,0.75,1.0,0.0,0.0,1.0,1.0,4.205023592851083,Tier 3 (single-stream)
RPS21,40S ribosomal,0.3160963454151966,-0.2674472403674605,4,0.75,II_conserved_high_het,True,0.0,0.0,1.0,0.02708459583642773,0.75,1.0,0.0,0.0,1.0,1.0,4.192711489591069,Tier 3 (single-stream)
RPL36,60S ribosomal,0.3348037354836579,-0.3694333382897581,4,0.75,II_conserved_high_het,True,0.0,0.0,1.0,0.025731023562938365,0.75,1.0,0.0,0.0,1.0,1.0,4.189327558907346,Tier 3 (single-stream)
RPS6KA5,40S ribosomal,0.3509355899837995,-0.759006306428231,4,0.75,II_conserved_high_het,True,0.0,0.0,1.0,0.024623205799801453,0.75,1.0,0.0,0.0,1.0,1.0,4.186558014499504,Tier 3 (single-stream)
RPL39L,60S ribosomal,0.4276608254650871,-0.3957360376973486,4,0.75,II_conserved_high_het,True,0.0,0.0,1.0,0.0199684114081738,0.75,1.0,0.0,0.0,1.0,1.0,4.174921028520434,Tier 3 (single-stream)
RPL37,60S ribosomal,0.5796392305714857,-0.2223827584892231,4,0.75,II_conserved_high_het,True,0.0,0.0,1.0,0.012810037987824308,0.75,1.0,0.0,0.0,1.0,1.0,4.157025094969561,Tier 3 (single-stream)
RPS29,40S ribosomal,0.6429301028419638,-0.1056007279480391,4,0.75,II_conserved_high_het,True,0.0,0.0,1.0,0.010370436134566095,0.75,1.0,0.0,0.0,1.0,1.0,4.150926090336415,Tier 3 (single-stream)
EIF3G,eIF3 complex,0.6973836714671691,-0.0442947832551422,4,0.75,II_conserved_high_het,True,0.0,0.0,1.0,0.008456524270919353,0.75,1.0,0.0,0.0,1.0,1.0,4.146141310677298,Tier 3 (single-stream)
DHX9,DHX/DDX helicase,0.027723605126829,0.5936549589434545,4,1.0,II_conserved_high_het,True,0.1432772053444387,0.0,0.0,0.08437886836191356,1.0,1.0,0.21491580801665805,0.0,1.0,0.0,4.1407787869381,Tier 1 (triangulated)
DDX31,DHX/DDX helicase,0.0061491388346807,0.5449714264101101,4,1.0,II_conserved_high_het,True,0.0,0.0,0.3333333333333333,0.11983161624465692,1.0,1.0,0.0,0.0,1.0,0.3333333333333333,4.132912373944976,Tier 2 (corroborated)
DHX57,DHX/DDX helicase,0.0113332825675888,0.4541885525395066,4,1.0,II_conserved_high_het,True,0.1161418999562955,0.0,0.0,0.1054376356236435,1.0,1.0,0.17421284993444325,0.0,1.0,0.0,4.112019788927995,Tier 1 (triangulated)
DDX20,DHX/DDX helicase,0.012978636782867,0.598950519580907,4,1.0,II_conserved_high_het,True,0.1184909695928671,0.0,0.0,0.10224633676430679,1.0,1.0,0.17773645438930066,0.0,1.0,0.0,4.111088750689369,Tier 1 (triangulated)
EIF3A,eIF3 complex,0.2328104354482625,0.3282465715625528,4,0.75,II_conserved_high_het,True,0.1853675266687074,0.0,0.3333333333333333,0.03428409710648211,0.75,1.0,0.2780512900030611,0.0,1.0,0.3333333333333333,4.1001461561056605,Tier 2 (corroborated)
RPL32P1,60S ribosomal,3.802300647106131e-05,-2.743906294966832,2,1.0,I_conserved_low_het,True,0.0,0.0,,0.23956043955414186,1.0,1.0,0.0,0.0,1.0,0.0,4.098901098885355,Tier 2 (corroborated)
DHX38,DHX/DDX helicase,0.0054356114976236,0.3788811427779368,4,0.75,II_conserved_high_het,True,0.0,0.0,0.6666666666666666,0.12273521745122115,0.75,1.0,0.0,0.0,1.0,0.6666666666666666,4.09850471029472,Tier 2 (corroborated)
RPL23AP53,60S ribosomal,0.0127323323969495,0.6059820961373216,2,1.0,I_conserved_low_het,True,0.0,0.0,0.3333333333333333,0.10269739221293224,1.0,1.0,0.0,0.0,1.0,0.3333333333333333,4.090076813865664,Tier 2 (corroborated)
RPL7L1P8,60S ribosomal,0.7155687375904102,0.7407816707735748,2,1.0,II_conserved_high_het,True,0.1869884335128611,0.0,,0.007850521958505285,1.0,1.0,0.28048265026929164,0.0,1.0,0.0,4.080591605434847,Tier 2 (corroborated)
DDX5,DHX/DDX helicase,0.0160969888077482,0.7756969937000852,4,1.0,II_conserved_high_het,True,0.0,0.0,0.3333333333333333,0.09717721716007469,1.0,1.0,0.0,0.0,1.0,0.3333333333333333,4.07627637623352,Tier 2 (corroborated)
RPS4XP16,40S ribosomal,0.0276493355306928,-1.1303069195547533,2,1.0,I_conserved_low_het,True,0.1162391778361868,0.0,,0.08444201884610626,1.0,1.0,0.17435876675428022,0.0,1.0,0.0,4.059822580623826,Tier 1 (triangulated)
EIF3J,eIF3 complex,0.563801209475052,0.3478876002896078,4,0.75,II_conserved_high_het,True,0.1884706647994458,0.0,0.3333333333333333,0.013462233934681548,0.75,1.0,0.2827059971991687,0.0,1.0,0.3333333333333333,4.057400912568375,Tier 2 (corroborated)
RPS6KA4,40S ribosomal,0.4822367704693441,-0.1091658539148267,3,0.6666666666666666,III_context_dependent,True,0.0,0.0,1.0,0.017140971900825717,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,4.042852429752064,Tier 3 (single-stream)
RPL21P75,60S ribosomal,0.2883852625243037,-0.4832910010535868,3,1.0,II_conserved_high_het,True,0.1552632975092516,0.0,,0.02924451682481939,1.0,1.0,0.2328949462638774,0.0,1.0,0.0,4.038901184589803,Tier 2 (corroborated)
RPL12P42,60S ribosomal,0.4043589995998477,-1.229416230664935,2,1.0,II_conserved_high_het,True,0.1535859388456081,0.0,,0.021287375017533472,1.0,1.0,0.23037890826841215,0.0,1.0,0.0,4.013976254080658,Tier 2 (corroborated)
DHX30,DHX/DDX helicase,0.0467201321765984,0.4252258493685058,4,1.0,II_conserved_high_het,True,0.0,0.0,0.3333333333333333,0.0720928059415426,1.0,1.0,0.0,0.0,1.0,0.3333333333333333,4.01356534818719,Tier 2 (corroborated)
RPL14P1,60S ribosomal,0.3634408877387104,-0.7817960799820097,3,1.0,II_conserved_high_het,True,0.1481316614749921,0.0,,0.02379892685366261,1.0,1.0,0.22219749221248816,0.0,1.0,0.0,4.003892301559133,Tier 2 (corroborated)
RPL7P1,60S ribosomal,0.1679540789031115,-1.127476859487112,3,1.0,II_conserved_high_het,True,0.1234215991473016,0.0,,0.04197117498360479,1.0,1.0,0.1851323987209524,0.0,1.0,0.0,3.9751927349009164,Tier 2 (corroborated)
RPS6KL1,40S ribosomal,0.0958995761224463,0.892849157542688,4,1.0,II_conserved_high_het,True,0.0,0.0,0.3333333333333333,0.055163537817939326,1.0,1.0,0.0,0.0,1.0,0.3333333333333333,3.9712421778781817,Tier 3 (single-stream)
RPL29P11,60S ribosomal,0.3526320132722269,-0.3726184275973169,3,1.0,II_conserved_high_het,True,0.1335092494854817,0.0,,0.024509680623808296,1.0,1.0,0.20026387422822256,0.0,1.0,0.0,3.961801950015966,Tier 2 (corroborated)
EIF4BP3,eIF4/initiation,0.1532051056923198,-0.509544349959934,3,1.0,I_conserved_low_het,True,0.1133321382272282,0.0,,0.04413493944264379,1.0,1.0,0.1699982073408423,0.0,1.0,0.0,3.9503337632882944,Tier 2 (corroborated)
RPS4XP11,40S ribosomal,0.7763825831857716,-0.3135952556693935,2,1.0,II_conserved_high_het,True,0.1408384521840439,0.0,,0.005930299869091073,1.0,1.0,0.21125767827606584,0.0,1.0,0.0,3.937341106224859,Tier 2 (corroborated)
RPS28P4,40S ribosomal,0.4901512706093152,-0.4071661249405862,3,1.0,II_conserved_high_het,True,0.1312705372414039,0.0,,0.016757744615648183,1.0,1.0,0.19690580586210585,0.0,1.0,0.0,3.935705973263332,Tier 2 (corroborated)
DHX34,DHX/DDX helicase,0.1848772440303006,0.3770533754013028,4,1.0,II_conserved_high_het,True,0.0,0.0,0.3333333333333333,0.03971116281229935,1.0,1.0,0.0,0.0,1.0,0.3333333333333333,3.9326112403640816,Tier 3 (single-stream)
RPL15P20,60S ribosomal,0.5066905020287974,-0.5610058989960328,2,1.0,II_conserved_high_het,True,0.128511526021217,0.0,,0.01597649125043455,1.0,1.0,0.1927672890318255,0.0,1.0,0.0,3.9254758061897377,Tier 2 (corroborated)
EIF5B,other eIF,0.388256178312533,0.5333413938033774,4,0.75,II_conserved_high_het,True,0.1370433843163031,0.0,0.3333333333333333,0.022244045336113138,0.75,1.0,0.20556507647445468,0.0,1.0,0.3333333333333333,3.9250735996225257,Tier 2 (corroborated)
RPL7P8,60S ribosomal,0.5547591544226552,-0.9310687551180968,2,1.0,II_conserved_high_het,True,0.1282250339352628,0.0,,0.013842843878765413,1.0,1.0,0.1923375509028942,0.0,1.0,0.0,3.919282211502702,Tier 2 (corroborated)
RPL23AP97,60S ribosomal,0.4276081915115864,-1.1076189531340883,2,1.0,II_conserved_high_het,True,0.1219698967190571,0.0,,0.019971308926579823,1.0,1.0,0.18295484507858567,0.0,1.0,0.0,3.915837962473621,Tier 2 (corroborated)
DDX51,DHX/DDX helicase,0.1319528337687642,0.289603541005414,4,0.75,II_conserved_high_het,True,0.0,0.0,0.6666666666666666,0.04765045379101218,0.75,1.0,0.0,0.0,1.0,0.6666666666666666,3.910792801144197,Tier 3 (single-stream)
RPS2P7,40S ribosomal,0.6051424241240947,-0.4702654369083606,3,0.6666666666666666,III_context_dependent,True,0.2926083067589849,0.0,,0.011796392044235163,0.6666666666666666,1.0,0.4389124601384774,0.0,1.0,0.0,3.907315900387543,Tier 2 (corroborated)
RPL7AP11,60S ribosomal,0.3006117710099147,-0.8219561848489438,2,1.0,II_conserved_high_het,True,0.1119589298384525,0.0,,0.028267021503831275,1.0,1.0,0.16793839475767877,0.0,1.0,0.0,3.9065443432749354,Tier 2 (corroborated)
RPL19P5,60S ribosomal,0.7031740133125939,-0.6238216052256687,2,1.0,II_conserved_high_het,True,0.1282676745156011,0.0,,0.008261867897656554,1.0,1.0,0.19240151177340165,0.0,1.0,0.0,3.905457693290945,Tier 2 (corroborated)
RPL15P18,60S ribosomal,0.5474760779647756,-0.8105051566409649,3,1.0,II_conserved_high_het,True,0.1203280743756714,0.0,,0.014153950927334279,1.0,1.0,0.1804921115635071,0.0,1.0,0.0,3.8963691004453502,Tier 2 (corroborated)
EIF4G1,eIF4/initiation,0.0658305180988595,0.7339553947892384,4,0.75,II_conserved_high_het,True,0.2004165997147983,0.0,0.0,0.06402025056945036,0.75,1.0,0.30062489957219746,0.0,1.0,0.0,3.8863004255680207,Tier 2 (corroborated)
RPL21P28,60S ribosomal,0.4482670832049839,-0.5680597394458939,3,1.0,II_conserved_high_het,True,0.0,0.0,0.3333333333333333,0.01886057955076654,1.0,1.0,0.0,0.0,1.0,0.3333333333333333,3.88048478221025,Tier 3 (single-stream)
RPL37A-DT,60S ribosomal,0.6222661327349194,-0.8084799560187188,3,0.6666666666666666,III_context_dependent,True,0.2728595468336723,0.0,,0.011139491214034068,0.6666666666666666,1.0,0.40928932025050846,0.0,1.0,0.0,3.8464273685361023,Tier 2 (corroborated)
DDX10,DHX/DDX helicase,0.6960244204392613,0.3603247811574711,4,0.75,II_conserved_high_het,True,0.1168950114957357,0.0,0.3333333333333333,0.008502453000165305,0.75,1.0,0.17534251724360356,0.0,1.0,0.3333333333333333,3.830274500320954,Tier 2 (corroborated)
RPS6KB1,40S ribosomal,0.6246390945928917,0.2353227892543503,4,0.75,II_conserved_high_het,True,0.0,0.0,0.6666666666666666,0.011049888578036496,0.75,1.0,0.0,0.0,1.0,0.6666666666666666,3.819291388111758,Tier 3 (single-stream)
DDX42,DHX/DDX helicase,0.0024899214943719,0.2343982841789226,4,0.75,II_conserved_high_het,True,0.0,0.0,0.3333333333333333,0.14111450737618905,0.75,1.0,0.0,0.0,1.0,0.3333333333333333,3.811119601773806,Tier 2 (corroborated)
RPL10P16,60S ribosomal,0.0051727291760756,-0.4952572860496885,3,1.0,I_conserved_low_het,True,0.0,0.0,,0.1239022038509028,1.0,1.0,0.0,0.0,1.0,0.0,3.809755509627257,Tier 2 (corroborated)
RPL10A,60S ribosomal,0.4306820300535808,-0.2652426906456742,4,0.5,III_context_dependent,True,0.0,0.0,1.0,0.01980268791364319,0.5,1.0,0.0,0.0,1.0,1.0,3.799506719784108,Tier 3 (single-stream)
RPL7P21,60S ribosomal,0.0062773871908859,1.0443022084066544,2,1.0,I_conserved_low_het,True,0.0,0.0,,0.11934567871260923,1.0,1.0,0.0,0.0,1.0,0.0,3.798364196781523,Tier 2 (corroborated)
EIF2AK4,other eIF,0.4507423455798796,-0.4487756737415871,4,0.5,III_context_dependent,True,0.0,0.0,1.0,0.01873094491816459,0.5,1.0,0.0,0.0,1.0,1.0,3.7968273622954114,Tier 3 (single-stream)
DDX46,DHX/DDX helicase,0.0105880262878214,0.3272297820121658,4,1.0,II_conserved_high_het,True,0.0,0.0,0.0,0.10703892386505875,1.0,1.0,0.0,0.0,1.0,0.0,3.767597309662647,Tier 2 (corroborated)
EIF2B2,other eIF,1.8814178911150997e-05,0.5099977717559405,4,0.75,II_conserved_high_het,True,0.0,0.0,0.0,0.25612373799010146,0.75,1.0,0.0,0.0,1.0,0.0,3.765309344975254,Tier 2 (corroborated)
RPL39P38,60S ribosomal,0.012371760301122,2.3143475283920334,2,1.0,I_conserved_low_het,True,0.0,0.0,,0.1033736937923697,1.0,1.0,0.0,0.0,1.0,0.0,3.7584342344809243,Tier 2 (corroborated)
RPL15P3,60S ribosomal,0.0130826025324902,-0.4812028738134505,3,1.0,I_conserved_low_het,True,0.0,0.0,,0.10205850870173003,1.0,1.0,0.0,0.0,1.0,0.0,3.755146271754325,Tier 2 (corroborated)
RPS2P36,40S ribosomal,0.0131078727060335,1.4247303334523886,2,1.0,I_conserved_low_het,True,0.0,0.0,,0.10201308025056968,1.0,1.0,0.0,0.0,1.0,0.0,3.7550327006264244,Tier 2 (corroborated)
RPS7P3,40S ribosomal,0.0238963061445013,2.4838101686565213,2,1.0,I_conserved_low_het,True,0.0,0.0,,0.08787619185764989,1.0,1.0,0.0,0.0,1.0,0.0,3.719690479644125,Tier 2 (corroborated)
EIF1B-AS1,other eIF,0.417976953871252,-0.4632723627083112,3,0.6666666666666666,III_context_dependent,True,0.0,0.0,0.6666666666666666,0.020507607307073905,0.6666666666666666,1.0,0.0,0.0,1.0,0.6666666666666666,3.7179356849343512,Tier 3 (single-stream)
RPL4P6,60S ribosomal,0.0318418342934969,1.6383807208272851,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.08111845600401811,1.0,1.0,0.0,0.0,1.0,0.0,3.7027961400100455,Tier 2 (corroborated)
RPL18AP3,60S ribosomal,0.04552226694411,-0.2768100557082119,3,1.0,I_conserved_low_het,True,0.0,0.0,,0.07270426127076939,1.0,1.0,0.0,0.0,1.0,0.0,3.6817606531769234,Tier 2 (corroborated)
DHX29,DHX/DDX helicase,0.0554656826547588,0.5101462325128285,4,1.0,II_conserved_high_het,True,0.0,0.0,0.0,0.06805334664707559,1.0,1.0,0.0,0.0,1.0,0.0,3.670133366617689,Tier 3 (single-stream)
RPS2P16,40S ribosomal,0.0554726559488691,2.4429208326870135,2,1.0,I_conserved_low_het,True,0.0,0.0,,0.06805038714072957,1.0,1.0,0.0,0.0,1.0,0.0,3.670125967851824,Tier 3 (single-stream)
RPL13P12,60S ribosomal,0.0639635926205302,-0.4625093951948996,3,1.0,II_conserved_high_het,True,0.0,0.0,,0.06469752534150093,1.0,1.0,0.0,0.0,1.0,0.0,3.6617438133537523,Tier 3 (single-stream)
RPL13AP25,60S ribosomal,0.0658577688029844,-0.3301588439830732,3,1.0,I_conserved_low_het,True,0.0,0.0,,0.06401050755074196,1.0,1.0,0.0,0.0,1.0,0.0,3.660026268876855,Tier 3 (single-stream)
RPS12P20,40S ribosomal,0.0802434123709157,1.5792188271343088,2,1.0,I_conserved_low_het,True,0.0,0.0,,0.059359490239761996,1.0,1.0,0.0,0.0,1.0,0.0,3.648398725599405,Tier 3 (single-stream)
RPL7AP66,60S ribosomal,0.0862979352092056,-0.6319179688350149,3,1.0,I_conserved_low_het,True,0.0,0.0,,0.05764706257645041,1.0,1.0,0.0,0.0,1.0,0.0,3.644117656441126,Tier 3 (single-stream)
RPL36A,60S ribosomal,0.0977250811721402,0.8143230698630871,3,1.0,II_conserved_high_het,True,0.0,0.0,0.0,0.05471962447923255,1.0,1.0,0.0,0.0,1.0,0.0,3.636799061198081,Tier 3 (single-stream)
RPL10P9,60S ribosomal,0.1159349299401002,-0.3545608383489463,3,1.0,I_conserved_low_het,True,0.0,0.0,,0.05069707944058267,1.0,1.0,0.0,0.0,1.0,0.0,3.626742698601457,Tier 3 (single-stream)
RPL41P2,60S ribosomal,0.1164695208401769,-0.5405665558087873,3,1.0,I_conserved_low_het,True,0.0,0.0,,0.050588776353296144,1.0,1.0,0.0,0.0,1.0,0.0,3.62647194088324,Tier 3 (single-stream)
RPS3AP26,40S ribosomal,0.1366371705185384,-0.2686062309525671,3,1.0,I_conserved_low_het,True,0.0,0.0,,0.046829222949486354,1.0,1.0,0.0,0.0,1.0,0.0,3.617073057373716,Tier 3 (single-stream)
RPL12P14,60S ribosomal,0.1412717836290019,1.7591529937551036,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.04604396170883302,1.0,1.0,0.0,0.0,1.0,0.0,3.6151099042720825,Tier 3 (single-stream)
RPL41P1,60S ribosomal,0.1432207962668926,-0.5940499595585306,3,1.0,II_conserved_high_het,True,0.0,0.0,,0.04572139952106022,1.0,1.0,0.0,0.0,1.0,0.0,3.6143034988026503,Tier 3 (single-stream)
RPL34-DT,60S ribosomal,0.1484551767160033,-1.3101258458236609,2,1.0,I_conserved_low_het,True,0.0,0.0,,0.044876365471753325,1.0,1.0,0.0,0.0,1.0,0.0,3.6121909136793833,Tier 3 (single-stream)
RPS2P55,40S ribosomal,0.1545886280532631,-0.3219028521138748,3,1.0,I_conserved_low_het,True,0.0,0.0,,0.04392330210784652,1.0,1.0,0.0,0.0,1.0,0.0,3.6098082552696162,Tier 3 (single-stream)
EIF2S2P3,other eIF,0.1684103653476231,-1.4709839663221178,2,1.0,I_conserved_low_het,True,0.0,0.0,,0.04190730589761315,1.0,1.0,0.0,0.0,1.0,0.0,3.604768264744033,Tier 3 (single-stream)
RPS3AP6,40S ribosomal,0.1708322750364659,-0.2227469947479985,3,1.0,I_conserved_low_het,True,0.0,0.0,,0.04157116772222901,1.0,1.0,0.0,0.0,1.0,0.0,3.6039279193055727,Tier 3 (single-stream)
RPS2P5,40S ribosomal,0.1813648344069493,-0.4567706895690567,3,1.0,II_conserved_high_het,True,0.0,0.0,,0.040162720441028456,1.0,1.0,0.0,0.0,1.0,0.0,3.6004068011025714,Tier 3 (single-stream)
RPL3P7,60S ribosomal,0.1838849157924172,-0.8305401610888398,3,1.0,II_conserved_high_het,True,0.0,0.0,,0.03983786175718131,1.0,1.0,0.0,0.0,1.0,0.0,3.5995946543929533,Tier 3 (single-stream)
RPSAP19,40S ribosomal,0.1863767829482862,-1.0815450339817572,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.03952098848871103,1.0,1.0,0.0,0.0,1.0,0.0,3.5988024712217777,Tier 3 (single-stream)
RPL23AP7,60S ribosomal,0.2026872355929592,0.7061420531231637,2,1.0,II_conserved_high_het,True,0.0,0.0,0.0,0.03754600936011449,1.0,1.0,0.0,0.0,1.0,0.0,3.5938650234002862,Tier 3 (single-stream)
RPL22P1,60S ribosomal,0.2039483446699397,-0.5305956148398051,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.037399989604390095,1.0,1.0,0.0,0.0,1.0,0.0,3.5934999740109754,Tier 3 (single-stream)
RPL23AP42,60S ribosomal,0.2049336799089895,-0.4269954940609046,3,1.0,II_conserved_high_het,True,0.0,0.0,,0.03728652777351914,1.0,1.0,0.0,0.0,1.0,0.0,3.5932163194337976,Tier 3 (single-stream)
RPL7P57,60S ribosomal,0.2198443472059642,1.6429707696666818,3,1.0,II_conserved_high_het,True,0.0,0.0,,0.035633133396608695,1.0,1.0,0.0,0.0,1.0,0.0,3.5890828334915215,Tier 3 (single-stream)
RPL7AP6,60S ribosomal,0.2395954702556199,-0.9813081628383608,3,1.0,II_conserved_high_het,True,0.0,0.0,,0.03360781238261802,1.0,1.0,0.0,0.0,1.0,0.0,3.584019530956545,Tier 3 (single-stream)
RPL7P46,60S ribosomal,0.2464414426762124,0.6312643454622676,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.03294459245853965,1.0,1.0,0.0,0.0,1.0,0.0,3.582361481146349,Tier 3 (single-stream)
RPL29P33,60S ribosomal,0.2480316957539495,-1.351688249605784,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.032793170803777576,1.0,1.0,0.0,0.0,1.0,0.0,3.581982927009444,Tier 3 (single-stream)
RPL23AP87,60S ribosomal,0.2656475609717873,0.8610699576399504,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.031177900395060774,1.0,1.0,0.0,0.0,1.0,0.0,3.577944750987652,Tier 3 (single-stream)
RPS2P46,40S ribosomal,0.2693126702944038,-0.3148660502149815,3,1.0,II_conserved_high_het,True,0.0,0.0,,0.030855322071535782,1.0,1.0,0.0,0.0,1.0,0.0,3.5771383051788392,Tier 3 (single-stream)
EIF1AX-AS1,other eIF,0.2713135571802366,1.5344587374310448,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.030681065020622077,1.0,1.0,0.0,0.0,1.0,0.0,3.576702662551555,Tier 3 (single-stream)
RPS12P3,40S ribosomal,0.2715379823510973,0.8577216327113141,3,1.0,II_conserved_high_het,True,0.0,0.0,,0.03066160006287288,1.0,1.0,0.0,0.0,1.0,0.0,3.5766540001571823,Tier 3 (single-stream)
EIF4E,eIF4/initiation,0.1357295169845621,0.7225266145262644,4,0.75,II_conserved_high_het,True,0.0,0.0,0.3333333333333333,0.04698612574143962,0.75,1.0,0.0,0.0,1.0,0.3333333333333333,3.575798647686933,Tier 3 (single-stream)
RPL15P2,60S ribosomal,0.2876402547684454,-0.9968688758102768,3,1.0,II_conserved_high_het,True,0.0,0.0,,0.029305411912968773,1.0,1.0,0.0,0.0,1.0,0.0,3.5732635297824222,Tier 3 (single-stream)
RPL7P9,60S ribosomal,0.2929028141411514,-0.6456544085745813,3,1.0,II_conserved_high_het,True,0.0,0.0,,0.02887859913759328,1.0,1.0,0.0,0.0,1.0,0.0,3.5721964978439833,Tier 3 (single-stream)
DDX19B,DHX/DDX helicase,0.2937345594208627,0.4124256087407487,3,1.0,II_conserved_high_het,True,0.0,0.0,0.0,0.02881184412868162,1.0,1.0,0.0,0.0,1.0,0.0,3.572029610321704,Tier 3 (single-stream)
RPLP0P6,60S ribosomal,0.2956310726877216,-0.5358015025140593,3,1.0,II_conserved_high_het,True,0.0,0.0,,0.028660336142030236,1.0,1.0,0.0,0.0,1.0,0.0,3.5716508403550753,Tier 3 (single-stream)
RPS3AP47,40S ribosomal,0.3016107974039874,-0.6799273584483234,3,1.0,II_conserved_high_het,True,0.0,0.0,,0.02818891570402595,1.0,1.0,0.0,0.0,1.0,0.0,3.570472289260065,Tier 3 (single-stream)
RPL4P3,60S ribosomal,0.3192601668839814,-1.4513187165833956,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.026850140013861275,1.0,1.0,0.0,0.0,1.0,0.0,3.567125350034653,Tier 3 (single-stream)
RPL29P14,60S ribosomal,0.3395954794168939,4.895740947543347,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.025396484524677077,1.0,1.0,0.0,0.0,1.0,0.0,3.5634912113116926,Tier 3 (single-stream)
RPL17P36,60S ribosomal,0.3488426360681105,-1.1815045938903446,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.024764025522794275,1.0,1.0,0.0,0.0,1.0,0.0,3.5619100638069856,Tier 3 (single-stream)
RPL3P2,60S ribosomal,0.3661883306104145,-0.6669755153279416,3,1.0,II_conserved_high_het,True,0.0,0.0,,0.023621633907799436,1.0,1.0,0.0,0.0,1.0,0.0,3.5590540847694987,Tier 3 (single-stream)
RPS23P8,40S ribosomal,0.3869194819610685,-0.4415879290457524,3,1.0,II_conserved_high_het,True,0.0,0.0,,0.02232523411606956,1.0,1.0,0.0,0.0,1.0,0.0,3.5558130852901737,Tier 3 (single-stream)
RPL26P19,60S ribosomal,0.3965900396507161,-0.3022509821612224,3,1.0,II_conserved_high_het,True,0.0,0.0,,0.021744078757798442,1.0,1.0,0.0,0.0,1.0,0.0,3.5543601968944962,Tier 3 (single-stream)
RPSAP18,40S ribosomal,0.4077578097612602,-0.8299130240412995,3,1.0,II_conserved_high_het,True,0.0,0.0,,0.021090326172409794,1.0,1.0,0.0,0.0,1.0,0.0,3.5527258154310246,Tier 3 (single-stream)
RPL29P24,60S ribosomal,0.4103232791202653,-1.2471395247621928,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.02094267569615053,1.0,1.0,0.0,0.0,1.0,0.0,3.5523566892403764,Tier 3 (single-stream)
RPL7P16,60S ribosomal,0.4293353679447052,-1.057329122636688,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.019876412901280588,1.0,1.0,0.0,0.0,1.0,0.0,3.549691032253201,Tier 3 (single-stream)
RPL7L1,60S ribosomal,0.5834205895673309,0.309930653835003,4,0.75,II_conserved_high_het,True,0.1309631156209062,0.0,0.0,0.012656960848313591,0.75,1.0,0.19644467343135932,0.0,1.0,0.0,3.5495317489835028,Tier 2 (corroborated)
RPL26P36,60S ribosomal,0.4378169647410643,-0.7150754160890569,3,1.0,II_conserved_high_het,True,0.0,0.0,,0.019415881735306204,1.0,1.0,0.0,0.0,1.0,0.0,3.548539704338266,Tier 3 (single-stream)
RPL7P23,60S ribosomal,0.4401060197554558,-0.5649408729337647,3,1.0,II_conserved_high_het,True,0.0,0.0,,0.019293119794620457,1.0,1.0,0.0,0.0,1.0,0.0,3.5482327994865512,Tier 3 (single-stream)
RPL12P4,60S ribosomal,0.4438458094336183,-0.4647439624727819,3,1.0,II_conserved_high_het,True,0.0,0.0,,0.019093922185741876,1.0,1.0,0.0,0.0,1.0,0.0,3.547734805464355,Tier 3 (single-stream)
RPS7P4,40S ribosomal,0.4487642424007765,-0.9178701783001753,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.01883448493768242,1.0,1.0,0.0,0.0,1.0,0.0,3.547086212344206,Tier 3 (single-stream)
RPL4P2,60S ribosomal,0.4586229829759823,-1.2937855085068102,2,1.0,II_conserved_high_het,True,0.0,0.0,,0.018322910520818893,1.0,1.0,0.0,0.0,1.0,0.0,3.545807276302047,Tier 3 (single-stream)
EIF4BP7,eIF4/initiation,0.4682909036927354,-0.7948841979900255,3,1.0,II_conserved_high_het,True,0.0,0.0,,0.017831807742331764,1.0,1.0,0.0,0.0,1.0,0.0,3.544579519355829,Tier 3 (single-stream)
EIF2AK2,other eIF,0.2311871460596841,0.3326664179504769,4,0.75,II_conserved_high_het,True,0.0,0.0,0.3333333333333333,0.034448816583450254,0.75,1.0,0.0,0.0,1.0,0.3333333333333333,3.544455374791959,Tier 3 (single-stream)
RPL5P23,60S ribosomal,0.47123071600756,-0.5799748923452778,3,1.0,II_conserved_high_het,True,0.0,0.0,,0.017684482489898835,1.0,1.0,0.0,0.0,1.0,0.0,3.5442112062247473,Tier 3 (single-stream)
