gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,is_translation_factor
HNRNPA3,HNRNPA3,2321.92950766589,0.0497005186118613,0.377348901772382,0.131709721105378,0.895213896178698,0.999899862550801,False,False
MTX2,MTX2,164.869075337018,0.188501529023217,0.302937729833125,0.622245136408243,0.533780690674754,0.999899862550801,False,False
HOXD4,HOXD4,99.4164342680135,-0.0803027140470369,0.535831039457464,-0.149865737767533,0.880870543677117,0.999899862550801,False,False
HOXD8,HOXD8,108.922913198375,-0.358979264148915,0.512985013654445,-0.699785090390048,0.484061527282934,0.999899862550801,False,False
ATP5MC3,ATP5MC3,328.821744034521,-0.343185661819886,0.473860346963613,-0.724233762159969,0.468922234330477,0.999899862550801,False,False
ATF2,ATF2,386.396771945673,-0.262170890456959,0.324868931715525,-0.807005117640895,0.419663534712972,0.999899862550801,False,False
CHN1,CHN1,75.7988777334196,0.141092659377059,0.693723802311305,0.203384486602558,0.838834524312142,0.999899862550801,False,False
WIPF1,WIPF1,68.0212228072192,-0.0436352028857705,1.35625680378875,-0.0321732600816263,0.974333880499767,0.999899862550801,False,False
SCRN3,SCRN3,90.8534883762605,-0.0787919416783916,0.431107161649196,-0.182766487517799,0.85498124474084,0.999899862550801,False,False
CIR1,CIR1,402.789436697557,-0.159583867904977,0.286922985606544,-0.556190601347683,0.578080563602242,0.999899862550801,False,False
OLA1,OLA1,455.567946767322,0.293567927013498,0.531712333536505,0.552117956453878,0.580867540127498,0.999899862550801,False,False
SP3,SP3,653.106039521884,0.0626003610505328,0.269483751840274,0.232297348626928,0.816307071612087,0.999899862550801,False,False
RAPGEF4,RAPGEF4,67.3888736792838,0.62585705297148,0.5513458968549,1.13514412012789,0.256314938159673,0.999899862550801,False,False
ITGA6,ITGA6,510.245241169735,0.358923015586027,0.631093981378708,0.568731482436122,0.569538379279565,0.999899862550801,False,False
SLC25A12,SLC25A12,227.680615830861,-0.229974526391897,0.299579531779826,-0.76765767349191,0.442690588674446,0.999899862550801,False,False
HAT1,HAT1,256.632873834862,0.204799525727694,0.349373478010089,0.586190820477162,0.557747289679006,0.999899862550801,False,False
DYNC1I2,DYNC1I2,1233.1417291791,-0.100607348659533,0.385088813615148,-0.261257520609463,0.793893922838733,0.999899862550801,False,False
CYBRD1,CYBRD1,439.11606729609,-0.211539020303591,0.517231629890746,-0.408983148127029,0.682552028170085,0.999899862550801,False,False
DCAF17,DCAF17,114.203348871097,0.202236642583023,0.241037011774619,0.839027338972007,0.401453968282795,0.999899862550801,False,False
TLK1,TLK1,636.938162215127,-0.117673117143955,0.234883948390974,-0.500984072986051,0.616382332050994,0.999899862550801,False,False
GORASP2,GORASP2,449.766317170967,-0.0043527671298323,0.297143869222252,-0.0146486856391327,0.988312457887215,0.999899862550801,False,False
UBR3,UBR3,407.477319205512,0.0618295490683518,0.23546641374417,0.262583304706583,0.792871769535515,0.999899862550801,False,False
METTL5,METTL5,146.573266870932,0.160317613041491,0.279454504993343,0.573680546124349,0.56618399507093,0.999899862550801,False,False
CCDC173,CCDC173,91.7334772585935,0.214065996880194,0.536382799330133,0.399091837298908,0.689825536606509,0.999899862550801,False,False
FASTKD1,FASTKD1,149.543167424055,-0.0245214084019525,0.340529791941739,-0.0720095832500548,0.942594281321724,0.999899862550801,False,False
BBS5,BBS5,87.772587945627,0.484446966306576,0.532057925731105,0.910515458708549,0.362550732946149,0.999899862550801,False,False
LRP2,LRP2,89.4475765824252,-0.70502010026026,1.68077002820717,-0.419462560866989,0.674878110900284,0.999899862550801,False,False
SPC25,SPC25,188.634045719615,-0.291958593028405,0.520783182051716,-0.560614480441137,0.575060377896407,0.999899862550801,False,False
CERS6,CERS6,290.189710669994,0.371957348578121,0.341124027167404,1.09038742203752,0.275542520095689,0.999899862550801,False,False
STK39,STK39,458.059075222279,0.476026833848259,0.429502001843935,1.10832273610969,0.267722459757335,0.999899862550801,False,False
SCN9A,SCN9A,581.935813281207,-0.0800895156612614,0.69887854154417,-0.114597188066905,0.908764408623886,0.999899862550801,False,False
TTC21B,TTC21B,462.836111258464,-0.0394497619369474,0.438977613129511,-0.0898673662552094,0.928392614145382,0.999899862550801,False,False
CSRNP3,CSRNP3,122.103869932907,-0.0817841544129648,0.698896540912538,-0.117018971514984,0.906845019671645,0.999899862550801,False,False
SCN2A,SCN2A,70.5731257118175,-0.137279989700425,0.880490704109271,-0.155913048326048,0.876101560015296,0.999899862550801,False,False
COBLL1,COBLL1,774.868959865751,0.500695682900779,0.818393581671214,0.611803042099041,0.540668076774706,0.999899862550801,False,False
LOC103217211,LOC103217211,97.5129663573899,0.0999064718845264,1.13082452771994,0.0883483417944305,0.929599817942485,0.999899862550801,False,False
FIGN,FIGN,185.439281595374,0.335945639751312,0.429533969724306,0.78211658083047,0.434146063165945,0.999899862550801,False,False
GCA,GCA,94.3819110652105,-0.533876179471975,0.81328365462825,-0.656445234616216,0.511537693711701,0.999899862550801,False,False
DPP4,DPP4,237.677051190602,-0.150963414692954,0.407091351632471,-0.370834246631814,0.710760992034069,0.999899862550801,False,False
PSMD14,PSMD14,341.020313916152,0.307327009591792,0.362071612383912,0.84880172617876,0.395991629499861,0.999899862550801,False,False
TANK,TANK,221.351200160509,0.249693684403233,0.295139412305556,0.846019453832641,0.39754189186884,0.999899862550801,False,False
LOC119625354,LOC119625354,434.987929808185,0.518980011465378,0.645224746687592,0.804339905017097,0.421200697366015,0.999899862550801,False,False
PLA2R1,PLA2R1,1188.0314470658,0.233633840238981,0.564128949071311,0.414149709252817,0.678764469850231,0.999899862550801,False,False
MARCHF7,MARCHF7,679.309966298789,0.103013886444308,0.1920224674673,0.536467882133901,0.591635227509699,0.999899862550801,False,False
BAZ2B,BAZ2B,726.547589549598,-0.262267969404594,0.239166777425695,-1.0965903050062,0.272820527476407,0.999899862550801,False,False
WDSUB1,WDSUB1,99.5989575403446,-0.240000917354067,0.301879318687758,-0.795022720991054,0.426600285515732,0.999899862550801,False,False
TANC1,TANC1,378.494720958703,0.281097908628798,0.376898437722664,0.745818715320972,0.455776932813345,0.999899862550801,False,False
LOC119625164,LOC119625164,120.077697206892,-0.0908431795491748,0.282056523196063,-0.322074378992568,0.747396347558829,0.999899862550801,False,False
PKP4,PKP4,727.759512564472,-0.214241924228289,0.30990303384152,-0.691319221927493,0.489364954783074,0.999899862550801,False,False
CCDC148,CCDC148,70.0466502963524,-0.12651385329341,0.677846976988922,-0.186640728052517,0.851942331440624,0.999899862550801,False,False
ACVR1,ACVR1,146.528841316644,-0.159177255455018,0.354076785323863,-0.449555751895521,0.653030799425343,0.999899862550801,False,False
GALNT13,GALNT13,85.1952158084185,0.280844901210314,2.05710689058925,0.136524213931279,0.891406883811152,0.999899862550801,False,False
ARL6IP6,ARL6IP6,169.119409568669,-0.0668835177434618,0.288284694911278,-0.232005094006277,0.816534057298501,0.999899862550801,False,False
LOC103217096,LOC103217096,155.419922705556,0.795446211609707,0.606434485218345,1.31167707476812,0.189629115087985,0.999899862550801,False,False
STAM2,STAM2,254.965955829207,0.203584626753933,0.30644765311516,0.664337366217087,0.506474410584024,0.999899862550801,False,False
CACNB4,CACNB4,153.999093466838,0.597674033763063,0.696302956983776,0.858353433327427,0.390697332672734,0.999899862550801,False,False
ARL5A,ARL5A,465.275307403336,0.355737508563113,0.290332486850094,1.22527627694241,0.220471143538266,0.999899862550801,False,False
NEB,NEB,104.186435647984,0.365163078629694,0.727943341170524,0.501636676890974,0.615923115009382,0.999899862550801,False,False
NMI,NMI,79.5439397253368,0.398117918839993,0.465826167942905,0.85464910783799,0.392745432541069,0.999899862550801,False,False
RBM43,RBM43,80.5474447697942,0.392679578521149,0.667858334536704,0.587968373253218,0.556553521420266,0.999899862550801,False,False
RND3,RND3,495.486777915617,0.509483081691279,0.932360831658976,0.546444106607032,0.584760698532759,0.999899862550801,False,False
MMADHC,MMADHC,143.488242407561,0.00616240232403,0.259795885749989,0.023720169032855,0.981075817969565,0.999899862550801,False,False
KIF5C,KIF5C,83.6458657644924,0.0992361485476771,0.973701799691752,0.101916365543427,0.918823059778107,0.999899862550801,False,False
EPC2,EPC2,294.998932885647,0.0859635850337905,0.271811786842028,0.316261432340868,0.75180408240911,0.999899862550801,False,False
MBD5,MBD5,465.334179440314,-0.501189058383168,0.438603572933784,-1.14269260286859,0.253166242101716,0.999899862550801,False,False
ORC4,ORC4,444.602733561601,0.0041900099872709,0.332701219632734,0.0125939123153688,0.98995177742328,0.999899862550801,False,False
GTDC1,GTDC1,138.131798054193,0.212388462802465,0.283766855190982,0.748461136024933,0.454182058528408,0.999899862550801,False,False
SPOPL,SPOPL,97.4257937645933,0.126520476829522,0.499287840033358,0.253401879006445,0.799957675796416,0.999899862550801,False,False
SENP6,SENP6,611.254191689075,0.256366948517264,0.445412821295118,0.575571551289949,0.564904814721284,0.999899862550801,False,False
MYO6,MYO6,818.351144806012,0.259006016213615,0.219361323764209,1.18072781367795,0.237710868605295,0.999899862550801,False,False
IRAK1BP1,IRAK1BP1,72.4121099257607,-0.214651555162111,0.525075301974555,-0.408801469722362,0.682685361242668,0.999899862550801,False,False
LOC103239961,LOC103239961,1520.02252564454,-0.0685146518364413,0.400018269833354,-0.171278806502974,0.864004544168423,0.999899862550801,False,False
HMGN3,HMGN3,650.068178322643,-0.201427138861371,0.350877049361258,-0.574067580732488,0.565922070375984,0.999899862550801,False,False
LCA5,LCA5,113.040281242757,-0.224271267054204,0.374222596510271,-0.599299104718945,0.548973444797847,0.999899862550801,False,False
SH3BGRL2,SH3BGRL2,276.370928828006,-0.420824482383175,0.821410564763901,-0.512319296141672,0.608427562642996,0.999899862550801,False,False
TTK,TTK,136.056108611694,-0.164457798959189,0.640898102111595,-0.256605220732193,0.797483544367569,0.999899862550801,False,False
BCKDHB,BCKDHB,170.540142528411,-0.208747991370727,0.440285254452974,-0.474119878554832,0.635414423892169,0.999899862550801,False,False
TPBG,TPBG,1819.04326908595,0.394996940248111,0.677527033463632,0.582998051352756,0.559894612023608,0.999899862550801,False,False
LOC119625366,LOC119625366,259.328117989155,-0.215034114599793,1.16875168157217,-0.18398614349845,0.8540243252457,0.999899862550801,False,False
LOC119625367,LOC119625367,68.8973341565322,0.515257958545544,1.4236750130066,0.361921052092774,0.717411027592983,0.999899862550801,False,False
LOC119625368,LOC119625368,161.803833079939,1.3253750698571,1.04909168932593,1.26335484623722,0.206461683764787,0.999899862550801,False,False
DOP1A,DOP1A,309.37307425012,0.37673853931864,0.539466554043905,0.698353839537526,0.484955936679407,0.999899862550801,False,False
PGM3,PGM3,191.792749205263,0.208958125170884,0.302166404651367,0.691533280848925,0.489230473527344,0.999899862550801,False,False
CYB5R4,CYB5R4,89.5898977284772,0.247430449859117,0.464394069862028,0.532802776600118,0.594170111593994,0.999899862550801,False,False
CEP162,CEP162,310.997205964554,-0.385795865965656,0.663415583684748,-0.581529700919694,0.560883506741196,0.999899862550801,False,False
TBX18,TBX18,338.534662783656,0.20549606440963,0.712722354185475,0.288325549497432,0.773097551505581,0.999899862550801,False,False
SNX14,SNX14,185.708884805934,-0.153456274542973,0.436508132565093,-0.35155421650727,0.725172605827156,0.999899862550801,False,False
ZNF292,ZNF292,351.690687761826,0.113580663609334,0.250502217521262,0.453411809017994,0.650252234605222,0.999899862550801,False,False
RARS2,RARS2,89.9254071950264,-0.157554666843795,0.552053312622138,-0.285397557158825,0.775339578855899,0.999899862550801,False,False
ORC3,ORC3,113.69547075995,0.161532790709568,0.509117038258285,0.317280268722059,0.751030947797763,0.999899862550801,False,False
AKIRIN2,AKIRIN2,177.167735944811,-0.0823421882218803,0.3039520501338,-0.270905191084032,0.786463952368311,0.999899862550801,False,False
RNGTT,RNGTT,151.879849144836,0.201098428262246,0.526992227083601,0.381596573777063,0.702760625993986,0.999899862550801,False,False
SRSF12,SRSF12,80.9939477844631,0.237129337879604,0.47519727140238,0.499012414738407,0.617770638111813,0.999899862550801,False,False
PM20D2,PM20D2,188.569740575436,0.388992948803526,0.942817574188233,0.412585593918791,0.679910257767312,0.999899862550801,False,False
UBE2J1,UBE2J1,236.94943074892,0.257402087109737,0.23019538354574,1.1181896141657,0.26348601905587,0.999899862550801,False,False
RRAGD,RRAGD,75.1457505790365,-0.142419244398641,0.853680358591936,-0.166829707355043,0.867504043157536,0.999899862550801,False,False
ANKRD6,ANKRD6,93.795542132739,0.185557176293751,0.426461420746977,0.435108938972098,0.663483355322762,0.999899862550801,False,False
LYRM2,LYRM2,69.6690317726566,0.333570299789345,0.640871180542137,0.520495085310539,0.602718552474198,0.999899862550801,False,False
BACH2,BACH2,98.0043758230983,0.517796143350996,0.51131968416501,1.01266616441055,0.311219644648709,0.999899862550801,False,False
MAP3K7,MAP3K7,289.661695335375,0.243548531054864,0.530031068086829,0.459498594929471,0.645876160816852,0.999899862550801,False,False
EPHA7,EPHA7,6202.49815099245,-0.131669617399868,1.01540996817993,-0.129671385475838,0.896826422469322,0.999899862550801,False,False
MANEA,MANEA,275.45824455516,0.206710012622576,0.372110956675789,0.555506385700642,0.578548343556149,0.999899862550801,False,False
FUT9,FUT9,72.0852381786306,0.540565145771587,1.40142082591679,0.385726496834352,0.699699237004665,0.999899862550801,False,False
LRP11,LRP11,219.896696511806,0.0421464014000208,0.312223270929797,0.134988020830444,0.892621345631744,0.999899862550801,False,False
PCMT1,PCMT1,254.430656069391,-0.104125813417179,0.275461174413923,-0.378005407254651,0.705426577089023,0.999899862550801,False,False
NUP43,NUP43,127.366332355296,0.411383396873618,0.511830785336616,0.803748833910143,0.421542044959785,0.999899862550801,False,False
LATS1,LATS1,354.347718317001,0.0745146113774947,0.357634347866281,0.208354180246008,0.834952430044486,0.999899862550801,False,False
KATNA1,KATNA1,128.366352030512,0.230543659885846,0.345187477410068,0.667879558133477,0.504210476973849,0.999899862550801,False,False
GINM1,GINM1,401.147902491021,0.0230150637095783,0.516975941118599,0.0445186359345462,0.964490997375384,0.999899862550801,False,False
PPIL4,PPIL4,201.261921779988,0.257317053354357,0.313317398618557,0.821266404256163,0.411494539570764,0.999899862550801,False,False
TAB2,TAB2,412.739780345819,-0.248081592575229,0.395766960787448,-0.626837551274182,0.530765725840302,0.999899862550801,False,False
UST,UST,77.3552476262384,-0.192416406381557,0.498131097099169,-0.386276639828512,0.699291799211971,0.999899862550801,False,False
SASH1,SASH1,176.312334962823,-0.0786931123525254,0.267791870734144,-0.293859227827904,0.768865474697149,0.999899862550801,False,False
STXBP5,STXBP5,155.950970779494,0.0480131231232646,0.391459891302994,0.122651449586446,0.902383111098345,0.999899862550801,False,False
RAB32,RAB32,135.035198720015,-0.0130288514268123,0.338442078622647,-0.038496547119187,0.969291784444722,0.999899862550801,False,False
SHPRH,SHPRH,325.907867263085,0.0409669345782091,0.307210178170003,0.133351488620077,0.893915409139444,0.999899862550801,False,False
B3GALNT1,B3GALNT1,122.2789856479,0.43547165340423,0.384991281106362,1.13112081954895,0.258004242560551,0.999899862550801,False,False
TRIM59,TRIM59,97.4075671831594,-0.368553485603183,0.512450506951826,-0.719198206662775,0.472018804206583,0.999899862550801,False,False
SMC4,SMC4,1864.79304615593,0.198806913870089,0.437475507311533,0.454441244246654,0.649511272432037,0.999899862550801,False,False
IFT80,IFT80,340.544342207419,-0.122541412605997,0.353613285552619,-0.346540748361566,0.728936366270114,0.999899862550801,False,False
LOC103241405,LOC103241405,189.881739273019,0.683602963325399,0.576674354824268,1.18542286059125,0.235850297488627,0.999899862550801,False,False
MFSD1,MFSD1,242.261574469554,-0.0748227899596101,0.179125023865627,-0.417712658705573,0.67615721591638,0.999899862550801,False,False
GFM1,GFM1,565.031688866453,0.333796978449639,0.360381968484436,0.926231076025812,0.35432590598501,0.999899862550801,False,False
MLF1,MLF1,350.685487223249,-0.0498226041169393,0.225268619424897,-0.221169749449056,0.824960262458357,0.999899862550801,False,False
RSRC1,RSRC1,641.182955353497,-0.109232091012603,0.47756525082702,-0.228727050017649,0.819081069176209,0.999899862550801,False,False
SHOX2,SHOX2,111.716205593317,-0.410959329416439,1.06635976968889,-0.385385252799189,0.699952006969163,0.999899862550801,False,False
VEPH1,VEPH1,178.170265615727,-0.359593571638998,0.673249718282653,-0.534116185828136,0.593261152050418,0.999899862550801,False,False
CCNL1,CCNL1,359.233670714492,0.35453559988578,0.282197024408688,1.25634067413953,0.20899248095844,0.999899862550801,False,False
LOC103241427,LOC103241427,382.34182673677,0.138324243424678,0.406871046167383,0.339970722241495,0.733878576365865,0.999899862550801,False,False
SSR3,SSR3,485.897858859745,0.0653187372476918,0.282069221312896,0.231569885376592,0.816872099736659,0.999899862550801,False,False
GMPS,GMPS,535.546085191267,0.278959438350589,0.331013359627533,0.842743745039424,0.399371775997868,0.999899862550801,False,False
SLC33A1,SLC33A1,159.198146156883,0.344208809339409,0.309088702635201,1.11362468574485,0.265440231578512,0.999899862550801,False,False
PLCH1,PLCH1,107.383025063255,-0.600233375794539,0.483034555009893,-1.24263030371035,0.214004097677438,0.999899862550801,False,False
LOC119625765,LOC119625765,126.372227458256,-0.0664544244481691,1.76598616354425,-0.0376302067479387,0.969982523469986,0.999899862550801,False,False
RAP2B,RAP2B,300.913595943852,-0.342459023527012,0.347706413522764,-0.98490856138491,0.324668987636417,0.999899862550801,False,False
MED12L,MED12L,140.794939070369,0.546611196029955,0.524925016404817,1.04131290936307,0.297730347256719,0.999899862550801,False,False
SELENOT,SELENOT,364.706361803233,0.0521236149352519,0.204921030834963,0.254359519483535,0.799217821456004,0.999899862550801,False,False
SERP1,SERP1,271.925724960875,0.134016614838476,0.414440483156739,0.323367576974356,0.746416881431365,0.999899862550801,False,False
TSC22D2,TSC22D2,349.901385826034,0.119086049213695,0.544171311596567,0.218839263805186,0.826775260007255,0.999899862550801,False,False
PFN2,PFN2,815.125022629825,-0.0477131683148456,0.464975104084955,-0.102614458055217,0.918268967548461,0.999899862550801,False,False
RNF13,RNF13,224.212965734191,-0.348686161669012,0.416178307754788,-0.837828774762711,0.402126875498519,0.999899862550801,False,False
COMMD2,COMMD2,345.444842069173,-0.0566777730961334,0.384523812689974,-0.147397303432624,0.882818433825783,0.999899862550801,False,False
WWTR1,WWTR1,2288.65637647284,0.356542433033097,0.645702868134213,0.552177248435247,0.580826920587351,0.999899862550801,False,False
HPS3,HPS3,256.159312528005,0.108117076021453,0.192647220009149,0.561217940317638,0.574648974310687,0.999899862550801,False,False
HLTF,HLTF,750.548303636246,0.198519867411662,0.317778953300128,0.624710558550331,0.532161042051289,0.999899862550801,False,False
GYG1,GYG1,76.1978933505511,-0.274086081835571,0.556404423382742,-0.492602269710986,0.622293643997181,0.999899862550801,False,False
PLSCR1,PLSCR1,220.345874808136,0.20849891432034,0.573070694987841,0.363827562888665,0.715986778963215,0.999899862550801,False,False
PLOD2,PLOD2,347.940324503665,0.444176393719623,0.790814654681467,0.561669401408012,0.574341285679374,0.999899862550801,False,False
TRPC1,TRPC1,185.472503346359,-0.155850654125365,0.276039212360336,-0.564596068771275,0.572348539809053,0.999899862550801,False,False
XRN1,XRN1,535.973439563442,-0.047119086148458,0.273254309060849,-0.172436754283591,0.863094179178018,0.999899862550801,False,False
GK5,GK5,97.4923303702088,0.345951731517186,0.266280688841265,1.29919947639694,0.193875481162313,0.999899862550801,False,False
ATP1B3,ATP1B3,264.54421555776,0.107872246793312,0.222545941292564,0.484719003037223,0.627875684761882,0.999899862550801,False,False
RNF7,RNF7,197.807531261314,-0.15492733792842,0.546508773617621,-0.28348554571755,0.776804660261377,0.999899862550801,False,False
PXYLP1,PXYLP1,284.530384868286,-0.224942552532721,0.700195516823459,-0.321256773469796,0.748015811334089,0.999899862550801,False,False
SLC25A36,SLC25A36,391.201640836298,-0.0864391700600335,0.269085072386836,-0.321233613196383,0.748033361227357,0.999899862550801,False,False
CLSTN2,CLSTN2,420.789003961671,-0.283048839932499,0.47080429575799,-0.60120275554579,0.547704949375305,0.999899862550801,False,False
NMNAT3,NMNAT3,66.6079745155643,-0.242002814212223,0.328641769665814,-0.736372660293025,0.461503938115241,0.999899862550801,False,False
COPB2,COPB2,1112.34849017942,0.0900186733983727,0.353929437866821,0.254340735093772,0.79923233217833,0.999899862550801,False,False
MRPS22,MRPS22,345.169236803068,-0.269884210850868,0.328258696690843,-0.822169263363182,0.410980569492276,0.999899862550801,False,False
PIK3CB,PIK3CB,513.482745621989,-0.0968280070822988,0.250361299646789,-0.386753093305172,0.698939006082009,0.999899862550801,False,False
FAIM,FAIM,287.996600883403,0.123579937070654,0.561922223345975,0.219923562258839,0.825930685491505,0.999899862550801,False,False
CEP70,CEP70,111.590813095438,-0.258854829156915,0.434494950242774,-0.595760270659716,0.55133538820817,0.999899862550801,False,False
MRAS,MRAS,291.09303221917,0.0322885179678098,0.777856430891845,0.0415096111383815,0.966889630878895,0.999899862550801,False,False
DZIP1L,DZIP1L,194.672124666021,-0.295345196633844,0.448922546644976,-0.657897890941561,0.510603745980925,0.999899862550801,False,False
NCK1,NCK1,96.4455505850741,0.297114646089434,0.276737906443487,1.07363190647721,0.282987691428895,0.999899862550801,False,False
STAG1,STAG1,662.64900523499,0.191738596164721,0.330481715740331,0.58017913558454,0.561793822220468,0.999899862550801,False,False
PCCB,PCCB,335.56613480138,-0.252720507379909,0.222542906742453,-1.13560351610029,0.256122536662535,0.999899862550801,False,False
MSL2,MSL2,310.832328788524,0.141099759647006,0.187730438372136,0.751608321327759,0.452286637640268,0.999899862550801,False,False
PPP2R3A,PPP2R3A,476.778425657477,0.283534986533367,0.304393030304045,0.931476605263124,0.35160708071404,0.999899862550801,False,False
ANAPC13,ANAPC13,253.224762568039,0.0079207038112047,0.21465600568924,0.0368995211001534,0.970565121595441,0.999899862550801,False,False
AMOTL2,AMOTL2,1696.20282552387,-0.0274047001411136,0.548401532395091,-0.049971961277034,0.960144732055964,0.999899862550801,False,False
RYK,RYK,296.07272846368,0.151087069107148,0.213170439380614,0.708761822446611,0.478472292949664,0.999899862550801,False,False
SLCO2A1,SLCO2A1,141.73794177365,0.223841882930697,0.361436689704492,0.619311457045791,0.535711198268797,0.999899862550801,False,False
TOPBP1,TOPBP1,747.246451443049,0.325527942633648,0.361537188052988,0.900399608645341,0.367907629003415,0.999899862550801,False,False
NPHP3,NPHP3,192.022495185061,0.197622104058294,0.254460451280454,0.776631901200569,0.43737597465838,0.999899862550801,False,False
ACAD11,ACAD11,168.202345877145,-0.149798755574235,0.307177883198589,-0.487661266541741,0.625789791611621,0.999899862550801,False,False
DNAJC13,DNAJC13,742.160297356928,0.203510597458551,0.247213928751284,0.823216549676285,0.410384859202851,0.999899862550801,False,False
MRPL3,MRPL3,485.57465103845,-0.0808098634982133,0.275599562841331,-0.293214773873707,0.769357992211301,0.999899862550801,False,False
NUDT16,NUDT16,171.402948436338,-0.475371938514457,0.465939615979978,-1.02024365864371,0.307612916605788,0.999899862550801,False,False
NEK11,NEK11,98.9277771239232,-0.272075080636344,0.573846206915888,-0.474125431792256,0.635410464091932,0.999899862550801,False,False
ATP2C1,ATP2C1,352.654690815309,-0.0088862335027706,0.233044813179706,-0.0381310074295378,0.969583228926998,0.999899862550801,False,False
PIK3R4,PIK3R4,376.046720225953,0.0734705515587806,0.194057343683065,0.378602273762815,0.704983233431138,0.999899862550801,False,False
CAPN7,CAPN7,337.055451182128,0.279262724879339,0.413156724723142,0.675924432953316,0.499088624204402,0.999899862550801,False,False
SH3BP5,SH3BP5,236.02685769065,0.104315846908792,0.791613058141138,0.131776308937786,0.89516122584335,0.999899862550801,False,False
METTL6,METTL6,208.553946045296,-0.136198331957545,0.26277830053123,-0.51830128927011,0.604248073540048,0.999899862550801,False,False
EAF1,EAF1,256.122810147552,0.34617408444363,0.386513681752413,0.895632162033988,0.370449252525727,0.999899862550801,False,False
HACL1,HACL1,162.26110019773,-0.115388018222598,0.319440064887158,-0.361219618031817,0.717935277752391,0.999899862550801,False,False
LOC103241722,LOC103241722,117.175638844548,-0.323490606296052,0.610119531570195,-0.530208573168475,0.595967327613345,0.999899862550801,False,False
DPH3,DPH3,299.677752688006,0.288102994540456,0.217032685208683,1.32746362264945,0.184355365695107,0.999899862550801,False,False
OXNAD1,OXNAD1,193.318294605481,0.264166198629929,0.353025224042657,0.74829270159463,0.454283625782091,0.999899862550801,False,False
TBC1D5,TBC1D5,416.548462341645,-0.120738766147827,0.294440897519875,-0.410061126578644,0.681761107890291,0.999899862550801,False,False
RAB5A,RAB5A,538.177191523485,-0.0191175908375992,0.258122150978409,-0.0740641233816398,0.940959362219935,0.999899862550801,False,False
KAT2B,KAT2B,135.485537470942,-0.0204195720174384,0.276009336663755,-0.0739814539039102,0.94102514245552,0.999899862550801,False,False
SGO1,SGO1,153.86461548565,0.0213563536504792,0.462409546406734,0.0461849324185323,0.963162851847597,0.999899862550801,False,False
UBE2E1,UBE2E1,221.96328983202,-0.0660182917249648,0.232329069389061,-0.284158551052472,0.776288878151244,0.999899862550801,False,False
RPL15,RPL15,1692.16612315143,-0.311473475604238,0.28192272391459,-1.10481862291668,0.269238189352985,0.999899862550801,False,True
THRB,THRB,486.103036687128,-0.364704491063415,0.496202199969821,-0.734991685013884,0.462344558131261,0.999899862550801,False,False
RARB,RARB,80.6492974699595,-0.200054844254506,0.916533410689661,-0.218273378712917,0.827216115103835,0.999899862550801,False,False
TOP2B,TOP2B,2020.16449438747,0.16324858129133,0.248880793614117,0.655930812983675,0.511868641460981,0.999899862550801,False,False
NGLY1,NGLY1,254.598446523679,0.172409262626547,0.267691000688737,0.644060734888203,0.519536050791068,0.999899862550801,False,False
OXSM,OXSM,95.0836463442396,-0.0685223667352373,0.35131398120668,-0.195045942947899,0.84535698097451,0.999899862550801,False,False
CMC1,CMC1,135.095537930623,0.0934842443839147,0.26575744818715,0.351765284554063,0.72501429554256,0.999899862550801,False,False
AZI2,AZI2,292.091338836866,0.10594306216288,0.251838911548295,0.420677890924586,0.67399030772359,0.999899862550801,False,False
RBMS3,RBMS3,202.462244249617,0.476334687853037,0.430299257012624,1.10698468586726,0.268300549478135,0.999899862550801,False,False
TGFBR2,TGFBR2,1082.83372366086,-0.104859108915584,0.948034089727369,-0.110606897000654,0.911928078033572,0.999899862550801,False,False
STT3B,STT3B,750.338158869437,0.113817224433984,0.253064170694142,0.449756376502408,0.652886115882761,0.999899862550801,False,False
OSBPL10,OSBPL10,462.946662708779,-0.186154218372454,0.468258789079294,-0.397545593833865,0.690965171659667,0.999899862550801,False,False
GPD1L,GPD1L,101.093123316192,0.274485218256717,0.359827474671274,0.762824513351787,0.445568059738174,0.999899862550801,False,False
CMTM7,CMTM7,114.39481645383,0.342874406029899,0.417016375872424,0.822208493161893,0.410958245812225,0.999899862550801,False,False
CMTM6,CMTM6,733.615953737906,-0.0491643388024174,0.224992037992367,-0.218515905012094,0.827027167322068,0.999899862550801,False,False
DYNC1LI1,DYNC1LI1,505.796411266074,0.0229276362562686,0.390716006619071,0.058681077477898,0.953206131347199,0.999899862550801,False,False
CNOT10,CNOT10,249.260596090247,0.213348852205751,0.248212217723668,0.859542105390114,0.39004150041867,0.999899862550801,False,False
GLB1,GLB1,305.239320850823,-0.223839854512955,0.298657258471785,-0.749487407934878,0.453563485407323,0.999899862550801,False,False
TMPPE,TMPPE,99.1872640222377,0.187055887591371,0.424019554071025,0.441149201246597,0.659104986185911,0.999899862550801,False,False
LOC103241841,LOC103241841,1155.60373201855,-0.200564888548263,0.167613794830793,-1.19658939021537,0.231466637874563,0.999899862550801,False,False
SUSD5,SUSD5,436.060754409452,-0.299444691903634,0.647689073740718,-0.462327842237936,0.643846236328126,0.999899862550801,False,False
FBXL2,FBXL2,85.0605882661813,-0.302608055060884,0.518327788363759,-0.583815998011891,0.559344113719049,0.999899862550801,False,False
