gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,is_translation_factor
CLCF1,CLCF1,166.853071285799,1.59207787065848,0.438699985184257,3.62908120452704,0.0002844317650934,0.198131821308016,False,False
NR4A1,NR4A1,60.3389059713485,2.58281759688287,0.714867560447318,3.61300154012683,0.0003026729051862,0.199125141289732,False,False
MAFK,MAFK,93.7277661035964,1.43419548396035,0.401821524526013,3.5692350867767,0.0003580250473541,0.223143821619359,False,False
MAMLD1,MAMLD1,155.54662593215,1.41273022962884,0.405649818818675,3.4826349331129,0.0004965049345703,0.293980571759097,False,False
DDX21,DDX21,541.902756420322,0.866223867139614,0.251871708514284,3.43914714458884,0.0005835499599057,0.329066601200182,False,True
GDF15,GDF15,233.534034311753,1.67814638551652,0.494239382668671,3.39541211073728,0.0006852537063221,0.368853381375783,False,False
IL11,IL11,214.599250059409,1.68481162056132,0.502673564489325,3.35170126217589,0.0008031663558764,0.413525912447343,False,False
LDLR,LDLR,629.972510632165,1.08236227342893,0.328240760791747,3.29746455259905,0.0009756198859862,0.48138711207705,False,False
MARF1,MARF1,353.328855981041,-0.719361477973064,0.21980669353726,-3.27270050969182,0.0010652528549137,0.504588972315551,False,False
EGR2,EGR2,29.289057392647,2.72893683130455,0.847542816044318,3.21982179501106,0.0012827030714764,0.535814620135225,False,False
TNFRSF10A,TNFRSF10A,131.017919619109,0.955133938723823,0.294819350269067,3.23972608260659,0.0011964457511487,0.535814620135225,False,False
MAP2K3,MAP2K3,269.809356137041,1.41051777554032,0.438961489323487,3.21330642857569,0.0013121621334167,0.535814620135225,False,False
LOC103231855,LOC103231855,129.07044904742,1.16534026587607,0.361916496872506,3.21991474814311,0.0012822872385766,0.535814620135225,False,False
GAREM1,GAREM1,277.275760239058,0.891508136023629,0.284718456692588,3.13119193739587,0.0017409833496647,0.687224160891004,False,False
MCL1,MCL1,751.342136337023,1.06504060632069,0.345303618171797,3.08435982211691,0.0020399071462964,0.779244529885242,False,False
NPTX1,NPTX1,606.522358691234,1.22629015500987,0.400269881092672,3.06365832888124,0.0021864847098624,0.809135997943488,False,False
KLF10,KLF10,460.986523414965,1.57216731164104,0.51485068410342,3.05363741407641,0.0022608515298214,0.811303145943791,False,False
KLHL21,KLHL21,110.626727606316,1.38552508977507,0.457885152100775,3.02592273066356,0.0024787563889172,0.863336269339935,False,False
PISD,PISD,219.926479657378,0.876187024323714,0.291535755433664,3.00541874536238,0.0026521544669781,0.897337519941565,False,False
TNFRSF10B,TNFRSF10B,571.501072966735,1.00609470189726,0.336502318626725,2.9898596419875,0.0027910566549887,0.918102580788243,False,False
LOC119626362,LOC119626362,125.728468752489,0.533170785747619,0.766569185365019,0.695528591452235,0.486724099628833,0.999964875211039,False,False
LOC119626416,LOC119626416,38.1716869571209,-0.293121342508976,0.470442078587073,-0.623076369761262,0.533234337291569,0.999964875211039,False,False
CROCC,CROCC,83.2824480235418,-0.109387196529937,0.402325273971489,-0.271887459244454,0.785708554208432,0.999964875211039,False,False
ATP13A2,ATP13A2,207.947669674885,0.271723551071858,0.405390375263432,0.670276276034639,0.502681687626671,0.999964875211039,False,False
SDHB,SDHB,246.324612733175,-0.0832559348355925,0.253292256721751,-0.328695144151413,0.742386124990445,0.999964875211039,False,False
PADI1,PADI1,45.7847325382719,0.266919078302847,0.565474845348226,0.472026440253898,0.63690791623678,0.999964875211039,False,False
RCC2,RCC2,662.341852402007,0.106339991818507,0.263436657745161,0.403664367475297,0.686459545590252,0.999964875211039,False,False
LOC119627179,LOC119627179,41.0671191477912,0.22958080121709,0.441136137933067,0.520430727559038,0.602763398062317,0.999964875211039,False,False
ARHGEF10L,ARHGEF10L,233.231601144776,0.231260527329091,0.47146973039894,0.49050980883419,0.623773190561637,0.999964875211039,False,False
KLHDC7A,KLHDC7A,108.180256220899,0.395288945590449,0.59072675559292,0.669157003382542,0.503395330575342,0.999964875211039,False,False
ALDH4A1,ALDH4A1,132.475118150629,0.149701105756293,0.421659277257282,0.355028606817421,0.72256816028281,0.999964875211039,False,False
IFFO2,IFFO2,476.64901544072,0.192300310698946,0.510454763862241,0.376723510706315,0.706379088950468,0.999964875211039,False,False
UBR4,UBR4,2428.65806365321,0.18169884861614,0.288196402985901,0.630468828665529,0.528387890903477,0.999964875211039,False,False
EMC1,EMC1,425.065193812848,0.176746766807247,0.347782138948211,0.508211167318074,0.611305260083838,0.999964875211039,False,False
MRTO4,MRTO4,255.172686249751,0.421370734037699,0.250882373836385,1.67955495475541,0.093043938125989,0.999964875211039,False,False
LOC103225480,LOC103225480,217.611186076566,0.518837682521786,0.504086069799474,1.02926407533575,0.303355599805363,0.999964875211039,False,False
SLC66A1,SLC66A1,73.4793185205205,0.34998970444997,0.384065001942637,0.911277264733023,0.362149302407198,0.999964875211039,False,False
CAPZB,CAPZB,831.32957530878,0.0470341924284043,0.34958739110914,0.134542016172776,0.892973988989865,0.999964875211039,False,False
MICOS10,MICOS10,179.384498486989,-0.0090931460265402,0.393861464361017,-0.0230871685842445,0.981580740945964,0.999964875211039,False,False
NBL1,NBL1,439.753650441574,0.680555829307926,0.437077643349733,1.55705934554829,0.11945639612044,0.999964875211039,False,False
TMCO4,TMCO4,55.698201834345,0.145249952156898,0.4389359094681,0.330913805464016,0.740709593667273,0.999964875211039,False,False
OTUD3,OTUD3,134.695731500296,0.216526365370888,0.344041003736986,0.629362090619927,0.529112030468822,0.999964875211039,False,False
CAMK2N1,CAMK2N1,278.178406489749,-0.088011258690444,0.382272292440733,-0.230231854180457,0.817911610567805,0.999964875211039,False,False
MUL1,MUL1,118.426603508146,0.293881864549813,0.344689464195346,0.852598918959881,0.393881762285631,0.999964875211039,False,False
PINK1,PINK1,166.019374778663,0.0270929938223928,0.350068046771939,0.0773935069830672,0.938310505968509,0.999964875211039,False,False
DDOST,DDOST,964.300506673686,0.0082417872563962,0.258292838780299,0.0319086943924397,0.974544865049147,0.999964875211039,False,False
HP1BP3,HP1BP3,1035.62937062264,-0.174085436534468,0.197972201558534,-0.879342832801686,0.379215418322934,0.999964875211039,False,False
EIF4G3,EIF4G3,816.730275903349,-0.0665309705769007,0.222579010148066,-0.298909454816258,0.765009132836665,0.999964875211039,False,True
ECE1,ECE1,944.140825355627,0.390255743215091,0.401882233510822,0.971069907235853,0.331513467928014,0.999964875211039,False,False
LOC103225441,LOC103225441,26.764645333503,-0.394591848514694,0.617970784979475,-0.638528322221252,0.523129823583218,0.999964875211039,False,False
ALPL,ALPL,40.4748768007118,0.235370584320172,0.528456731242633,0.445392347953848,0.656036241144591,0.999964875211039,False,False
LOC103225433,LOC103225433,86.6606473212445,0.854598093548388,1.07494848205467,0.795013070686792,0.426605898998632,0.999964875211039,False,False
USP48,USP48,462.981971577127,-0.170679325315397,0.299799708367029,-0.569311178603427,0.569144981950172,0.999964875211039,False,False
HSPG2,HSPG2,9243.68532937773,0.349903177409313,0.744179174969968,0.470186736176048,0.638221609637873,0.999964875211039,False,False
CDC42,CDC42,354.999013130599,0.0004451128851182,0.299851838358507,0.001484442741972,0.998815586489774,0.999964875211039,False,False
WNT4,WNT4,48.1029723639087,0.69147888561788,1.15817684512357,0.597040847888913,0.550480108973948,0.999964875211039,False,False
ZBTB40,ZBTB40,283.809968464112,-0.135729161271663,0.312052717904329,-0.434955869582512,0.663594460066702,0.999964875211039,False,False
EPHB2,EPHB2,1551.84565378312,0.416281820966944,0.607840090030953,0.68485417101354,0.49343594785194,0.999964875211039,False,False
KDM1A,KDM1A,833.349887078815,0.0631621019772902,0.374358691685003,0.168720810763055,0.866016248829809,0.999964875211039,False,False
LUZP1,LUZP1,1065.5148455343,0.426775275621098,0.402477030401135,1.06037175636022,0.288975506085245,0.999964875211039,False,False
HTR1D,HTR1D,100.056202157604,-0.0479552400242701,0.442707433413046,-0.108322644719471,0.913739760415012,0.999964875211039,False,False
LOC103225400,LOC103225400,40.8433764641712,0.105055217263961,0.554572401309604,0.189434629303363,0.849752185532708,0.999964875211039,False,False
HNRNPR,HNRNPR,1051.8025885963,-0.195740838030198,0.33910935631991,-0.577220399208152,0.563790578436092,0.999964875211039,False,False
ZNF436,ZNF436,106.773605131253,-0.294704152363645,0.371519388303185,-0.793240303580459,0.427637829853933,0.999964875211039,False,False
ASAP3,ASAP3,222.034312200292,-0.0978799032477341,0.326595212867884,-0.2996979116388,0.76440759170055,0.999964875211039,False,False
E2F2,E2F2,45.3006685419383,0.173603289169412,0.591147951628227,0.293671472076064,0.769008955540633,0.999964875211039,False,False
ID3,ID3,36.1392360710873,-0.630527585562797,0.562280866789579,-1.12137478403433,0.262128364948201,0.999964875211039,False,False
RPL11,RPL11,863.705297100437,0.0933086313852255,0.24569232522094,0.379778372406698,0.704109937960216,0.999964875211039,False,True
ELOA,ELOA,496.791272323946,0.215665141736533,0.362341546784384,0.595198490624282,0.55171079911204,0.999964875211039,False,False
PITHD1,PITHD1,154.683545854301,0.205558009588498,0.301692614898209,0.681349159500817,0.495650584252847,0.999964875211039,False,False
LYPLA2,LYPLA2,143.018315255753,0.0644701086258969,0.505525902057327,0.127530772139517,0.898520319372823,0.999964875211039,False,False
GALE,GALE,180.015368957934,0.38891604789873,0.275581523897218,1.41125588681984,0.158169176644659,0.999964875211039,False,False
HMGCL,HMGCL,179.919461946641,0.0081451000215121,0.413398914687808,0.0197027610187685,0.984280488233761,0.999964875211039,False,False
PNRC2,PNRC2,277.23869289262,-0.275534990964268,0.274883561074389,-1.00236983938702,0.316165003295855,0.999964875211039,False,False
SRSF10,SRSF10,667.21568888649,-0.425978430183816,0.302546703248851,-1.4079757789773,0.159138242208854,0.999964875211039,False,False
IFNLR1,IFNLR1,48.8026316708432,-0.629597320291259,0.447741887809642,-1.40616131175767,0.159676229531913,0.999964875211039,False,False
LOC103225371,LOC103225371,29.7326393424371,-0.150095401513307,0.516749075266253,-0.290460900072188,0.771463659191785,0.999964875211039,False,False
NIPAL3,NIPAL3,385.32530245829,0.0601225859280111,0.36798336571587,0.163383977455202,0.870216117509674,0.999964875211039,False,False
RCAN3,RCAN3,226.718529856049,0.22690620967135,0.386964328397136,0.586375004154077,0.557623537832377,0.999964875211039,False,False
SRRM1,SRRM1,1329.58507548298,0.025251130675141,0.228548315017799,0.110484869132264,0.912024849085447,0.999964875211039,False,False
CLIC4,CLIC4,3571.75280939306,0.127476466133024,0.481795253986345,0.264586388259933,0.791328107133641,0.999964875211039,False,False
SYF2,SYF2,405.58012704768,-0.302448151713317,0.358617861100992,-0.843371690369163,0.399020599621849,0.999964875211039,False,False
RSRP1,RSRP1,358.885271856056,-0.322731230730739,0.299719934345971,-1.07677599568071,0.281580351721106,0.999964875211039,False,False
TMEM50A,TMEM50A,241.901472167485,-0.109500357313638,0.28968851833321,-0.377993432199776,0.705435473007669,0.999964875211039,False,False
MACO1,MACO1,223.038711145772,0.0195732991693319,0.311797293850341,0.0627757185690228,0.949945101498466,0.999964875211039,False,False
LDLRAP1,LDLRAP1,144.811679086675,-0.126818390550684,0.283168751580538,-0.447854467849412,0.654258230834227,0.999964875211039,False,False
SELENON,SELENON,517.205665900452,0.562942924260604,0.377339455588658,1.49187400342856,0.135732178941493,0.999964875211039,False,False
MTFR1L,MTFR1L,195.456794500344,0.147734677639245,0.30604729814146,0.482718450828994,0.629295660609555,0.999964875211039,False,False
LOC103225349,LOC103225349,27.1589584197016,-0.263135300056227,0.648660654833438,-0.405659412352972,0.684992868394342,0.999964875211039,False,False
PAQR7,PAQR7,30.9129098958314,-0.745153089907879,1.64868204772979,-0.451968947520199,0.651291352922932,0.999964875211039,False,False
STMN1,STMN1,714.129847881968,-0.373569523057426,0.266708657223552,-1.40066515630314,0.161314226860498,0.999964875211039,False,False
PAFAH2,PAFAH2,85.7232672004943,-0.290461180897399,0.369080974467692,-0.786984973463661,0.431290662605844,0.999964875211039,False,False
TRIM63,TRIM63,74.0864185173683,-0.349100290017048,0.600269269508797,-0.581572816983815,0.560854457180553,0.999964875211039,False,False
PDIK1L,PDIK1L,36.1867150835299,0.103303393249389,0.434277445589832,0.237874184575907,0.81197867859429,0.999964875211039,False,False
ZNF593,ZNF593,114.299221033869,0.0446997386958903,0.417195175387575,0.107143469850446,0.914675161676219,0.999964875211039,False,False
CEP85,CEP85,310.549450719696,0.0183326579617441,0.308313361856819,0.0594611205019968,0.952584832002722,0.999964875211039,False,False
SH3BGRL3,SH3BGRL3,238.965019443214,-0.0074427596657781,0.433871576454272,-0.0171542918911689,0.986313526604295,0.999964875211039,False,False
UBXN11,UBXN11,67.2488525492968,0.152304230469423,0.463987895092055,0.328250439462879,0.742722313449619,0.999964875211039,False,False
DHDDS,DHDDS,995.746474833042,-0.0449006718718692,0.240729345228093,-0.186519312090204,0.852037535725509,0.999964875211039,False,False
RPS6KA1,RPS6KA1,240.755364161768,0.293061470275645,0.346681343458326,0.845333836981839,0.397924473900698,0.999964875211039,False,True
ARID1A,ARID1A,1413.378030091,-0.0170889016380303,0.257938254954916,-0.0662519083918639,0.947177270597036,0.999964875211039,False,False
PIGV,PIGV,41.9690279271872,-0.257324832226035,0.502298384854498,-0.512294763401588,0.608444729626174,0.999964875211039,False,False
ZDHHC18,ZDHHC18,136.316228597406,0.311589317570739,0.410816077718981,0.758464272627327,0.448173093498921,0.999964875211039,False,False
GPN2,GPN2,111.921589293164,0.360076956533455,0.381101810824354,0.94483139755904,0.344744959661426,0.999964875211039,False,False
GPATCH3,GPATCH3,193.232568265529,-0.324976360644261,0.298393860629626,-1.08908527795627,0.276116281410783,0.999964875211039,False,False
NUDC,NUDC,2415.50331109289,-0.253756763093956,0.415516702752723,-0.610701715268877,0.54139707027906,0.999964875211039,False,False
TRNP1,TRNP1,66.9458813022135,-0.0016244816724573,0.494583160656124,-0.0032845470725332,0.997379315313696,0.999964875211039,False,False
TENT5B,TENT5B,49.9294315124998,0.603187934145364,1.0859404097608,0.55545214886904,0.578585431437446,0.999964875211039,False,False
SLC9A1,SLC9A1,204.174469673035,0.0094065133381086,0.300491595030582,0.0313037485695773,0.975027300948339,0.999964875211039,False,False
WDTC1,WDTC1,256.24712043539,0.223021950260369,0.356906181674945,0.624875560332792,0.532052733756737,0.999964875211039,False,False
TMEM222,TMEM222,80.7236831112396,0.450624246345485,0.356574960150578,1.26375740504939,0.206317113910207,0.999964875211039,False,False
SYTL1,SYTL1,39.5812187526961,0.308674080459886,0.508859993359524,0.606599230609585,0.544116910976273,0.999964875211039,False,False
MAP3K6,MAP3K6,99.9977427569225,0.150902876615653,0.439459197651408,0.343383134138778,0.731310246064172,0.999964875211039,False,False
WASF2,WASF2,804.235824077186,0.234246555476429,0.31222011583285,0.750260933225183,0.453097566609192,0.999964875211039,False,False
AHDC1,AHDC1,492.365418044409,0.368088704540294,0.586208054468658,0.627914785090989,0.530059764876763,0.999964875211039,False,False
IFI6,IFI6,67.3049307422912,0.371901974115411,0.495456631600361,0.750624677106735,0.452878565577461,0.999964875211039,False,False
FAM76A,FAM76A,109.694657865041,0.0231203537951892,0.357867660257913,0.0646058763134018,0.948487805865673,0.999964875211039,False,False
STX12,STX12,121.331542381318,-0.0457142924794121,0.33253235505278,-0.137473216620248,0.890656761767153,0.999964875211039,False,False
PPP1R8,PPP1R8,191.104172151268,0.0105054854433511,0.251131055136768,0.0418326814962398,0.966632081741564,0.999964875211039,False,False
RPA2,RPA2,159.01811614697,-0.278507295022848,0.376813957445823,-0.739110878245243,0.459839671804138,0.999964875211039,False,False
EYA3,EYA3,456.636548673999,-0.107080412855532,0.588066977365385,-0.182088804467929,0.855513034598238,0.999964875211039,False,False
DNAJC8,DNAJC8,428.886712470325,-0.300633891932259,0.279723283640891,-1.07475462185055,0.282484601700027,0.999964875211039,False,False
ATP5IF1,ATP5IF1,1070.83106275399,-0.0583612143513367,0.230004351970208,-0.253739609061381,0.799696731619174,0.999964875211039,False,False
SESN2,SESN2,177.488624141094,-0.395354354098589,0.364443431373776,-1.08481679202803,0.278002806745265,0.999964875211039,False,False
MED18,MED18,49.1444298970662,-0.399076726327121,0.483473997272127,-0.825435759893613,0.409124239848221,0.999964875211039,False,False
PHACTR4,PHACTR4,930.333453425611,-0.192613644100323,0.273609267964796,-0.703973390715353,0.481449344874615,0.999964875211039,False,False
LOC103225258,LOC103225258,88.496314581987,-0.164154327284226,0.451359400437906,-0.363688730366453,0.716090459766733,0.999964875211039,False,False
LOC119626330,LOC119626330,390.469004071184,0.51909632318832,0.576823904292344,0.899921656029764,0.368161944513163,0.999964875211039,False,False
LOC119626340,LOC119626340,314.465125787326,0.401696697469405,0.43973659663115,0.91349389736226,0.360982841732782,0.999964875211039,False,False
RCC1,RCC1,182.933093897736,0.0244184780262003,0.30928314563456,0.0789518548645794,0.937070917712927,0.999964875211039,False,False
LOC103225257,LOC103225257,86.4900090960712,-0.226195614995297,0.365732083559875,-0.61847353612953,0.536263237101093,0.999964875211039,False,False
LOC103225254,LOC103225254,54.8993272811966,0.35831145511219,0.710796827293748,0.504098275841223,0.614192318473513,0.999964875211039,False,False
LOC119626483,LOC119626483,27.5689206837763,-0.125478236313808,0.541589275984623,-0.231685230631063,0.816782503543902,0.999964875211039,False,False
LOC119626467,LOC119626467,42.4132388624261,0.0124098469415645,0.539605182774437,0.0229980128762996,0.981651858026113,0.999964875211039,False,False
TAF12,TAF12,106.034592773428,-0.118009923639357,0.326057368787255,-0.361929939133982,0.71740438629259,0.999964875211039,False,False
GMEB1,GMEB1,80.7350709165906,-0.0509666982134313,0.361009031809586,-0.141178457386389,0.887728964124053,0.999964875211039,False,False
YTHDF2,YTHDF2,613.052757387507,0.136986709636924,0.362659265856768,0.377728414889105,0.705632356934899,0.999964875211039,False,False
EPB41,EPB41,586.382708756824,-0.05728679169877,0.235732060599355,-0.243016548335075,0.807992577948938,0.999964875211039,False,False
TMEM200B,TMEM200B,28.8391097578808,0.418263750183886,1.35058041544529,0.309691852036802,0.756795299498533,0.999964875211039,False,False
SRSF4,SRSF4,1075.64725485613,-0.338826155530669,0.383534822670982,-0.883429966465738,0.377004005919359,0.999964875211039,False,False
MECR,MECR,125.824913259337,0.333152356435078,0.303308663078897,1.09839380469136,0.27203256647691,0.999964875211039,False,False
PTPRU,PTPRU,260.166613062826,0.601089196640793,0.663890295835372,0.905404402521721,0.365251184257655,0.999964875211039,False,False
SDC3,SDC3,60.1018085955138,0.565089515563709,0.735262025169119,0.76855528535386,0.442157358807326,0.999964875211039,False,False
PUM1,PUM1,1181.19422095664,-0.143342502848022,0.23523626164167,-0.609355470315935,0.542288846865358,0.999964875211039,False,False
NKAIN1,NKAIN1,34.4669443255584,0.755729480327824,0.544401720129957,1.38818349094749,0.165081178070412,0.999964875211039,False,False
SNRNP40,SNRNP40,196.702727670059,-0.235971435058289,0.371390841206177,-0.635372251754829,0.525185661061941,0.999964875211039,False,False
ZCCHC17,ZCCHC17,444.772399156047,-0.117593174689755,0.32020258389711,-0.367246176650283,0.713435398017489,0.999964875211039,False,False
SERINC2,SERINC2,149.294621140364,0.0670795819676004,0.559123452412227,0.119972756782422,0.904504728992882,0.999964875211039,False,False
TINAGL1,TINAGL1,150.829407552785,0.613853019087022,0.430581895603876,1.42563592513827,0.15397346070874,0.999964875211039,False,False
PEF1,PEF1,155.414808074213,0.106752943013529,0.328478406369264,0.324992270248417,0.74518692188337,0.999964875211039,False,False
COL16A1,COL16A1,68.1958316618564,0.472089155654425,0.598926608489707,0.788225383482086,0.430564884064805,0.999964875211039,False,False
ADGRB2,ADGRB2,204.900899230007,-0.0071444746472305,0.811213655060138,-0.008807142979738,0.992973007434146,0.999964875211039,False,False
SPOCD1,SPOCD1,37.7426746432154,0.308751257001375,1.34411692346038,0.229705654033807,0.818320501098783,0.999964875211039,False,False
PTP4A2,PTP4A2,730.086953518856,0.06004850766714,0.216369346115258,0.277527795620146,0.78137486588445,0.999964875211039,False,False
KHDRBS1,KHDRBS1,1258.35020117523,0.27351147226278,0.241032116578031,1.13475115327311,0.256479597848078,0.999964875211039,False,False
TMEM39B,TMEM39B,42.9621465071416,0.0935181055714714,0.400466504169809,0.233522915394235,0.815355377467439,0.999964875211039,False,False
KPNA6,KPNA6,592.366758509366,0.0240141265103604,0.236677527461323,0.101463483956181,0.919182543506012,0.999964875211039,False,False
TXLNA,TXLNA,688.334304439083,0.173662894912379,0.358913324660831,0.48385747471618,0.628487022154428,0.999964875211039,False,False
CCDC28B,CCDC28B,88.5551499997152,-0.257206813176427,0.346890906361065,-0.741463118403891,0.458412686191352,0.999964875211039,False,False
IQCC,IQCC,85.4087895298752,-0.179909265939886,0.325731019901752,-0.552324632741917,0.580725956831196,0.999964875211039,False,False
TMEM234,TMEM234,62.3344637005403,0.0633168747225149,0.708342613647283,0.0893873579008523,0.928774070185286,0.999964875211039,False,False
EIF3I,EIF3I,597.625183120004,-0.128203066186909,0.40274862154493,-0.318320310309508,0.750241979551809,0.999964875211039,False,True
HDAC1,HDAC1,368.631575608473,-0.0003578164844749,0.452340904975565,-0.0007910327819993,0.999368847221976,0.999964875211039,False,False
MARCKSL1,MARCKSL1,311.500880687474,-0.141535681689698,0.855025108741079,-0.165533947766858,0.868523731931531,0.999964875211039,False,False
BSDC1,BSDC1,313.194895035086,-0.0105863188509777,0.332523696433411,-0.031836284043888,0.97460261081016,0.999964875211039,False,False
ZBTB8A,ZBTB8A,64.2434943914007,0.103332579043044,0.429455430051441,0.240613045760457,0.809855038149542,0.999964875211039,False,False
ZBTB8OS,ZBTB8OS,118.902897503299,-0.175827776886522,0.343038645709297,-0.512559675376995,0.608259366745654,0.999964875211039,False,False
RBBP4,RBBP4,832.196862986692,-0.278973981476247,0.301422848664432,-0.925523671189318,0.354693576538692,0.999964875211039,False,False
SYNC,SYNC,143.779312012155,0.515363521493512,0.494927261376584,1.04129144161525,0.297740307537322,0.999964875211039,False,False
KIAA1522,KIAA1522,1013.46269899169,0.604588485822951,0.430051769429917,1.40585047847705,0.15976852906252,0.999964875211039,False,False
YARS1,YARS1,334.110726180122,0.0873636001127566,0.325467133527541,0.268425260535144,0.788371997636167,0.999964875211039,False,False
LOC103225175,LOC103225175,167.156572954937,-0.126935232724995,0.34894312883818,-0.363770546643605,0.716029358338995,0.999964875211039,False,False
TMEM54,TMEM54,68.4693241841796,-0.076770611066304,0.360921948984716,-0.212706961386699,0.831555536618277,0.999964875211039,False,False
RNF19B,RNF19B,137.513556091109,0.28805557156154,0.396788748135417,0.725967086806684,0.46785894781206,0.999964875211039,False,False
AK2,AK2,554.520515809095,0.0215183626403204,0.270249193100445,0.0796241513006946,0.936536186238812,0.999964875211039,False,False
AZIN2,AZIN2,117.104388682247,-0.148210155761533,0.632047938222501,-0.234491953534952,0.814603079226214,0.999964875211039,False,False
TRIM62,TRIM62,51.7378138992657,0.14467162540933,0.530991296775832,0.272455737575687,0.785271620597328,0.999964875211039,False,False
ZNF362,ZNF362,376.179172405989,0.105619148279723,0.383186786823548,0.27563358631246,0.782829510426183,0.999964875211039,False,False
PHC2,PHC2,557.067936348735,0.765113036768364,0.50129998745739,1.52625784143551,0.126945663499523,0.999964875211039,False,False
ZSCAN20,ZSCAN20,107.998889931689,-0.598735854742337,0.331191878435743,-1.80782166993416,0.0706342599663626,0.999964875211039,False,False
GJB4,GJB4,89.0239127406483,0.82755376445613,0.508588504839849,1.6271578232322,0.103703582848113,0.999964875211039,False,False
GJB3,GJB3,152.105928481958,1.09340353729828,0.377730463018722,2.89466602338634,0.0037956213120264,0.999964875211039,False,False
TMEM35B,TMEM35B,66.1049874344475,-0.167740872578352,0.35216995144461,-0.476306601089261,0.633855963283575,0.999964875211039,False,False
ZMYM6,ZMYM6,88.0165271689273,0.0628706914403356,0.450639827168093,0.139514280917928,0.889043771759503,0.999964875211039,False,False
ZMYM1,ZMYM1,113.332808653084,-0.279842742265873,0.408817312698757,-0.684517836141835,0.493648230469532,0.999964875211039,False,False
SFPQ,SFPQ,3732.23428578556,0.223941430233701,0.247857025321418,0.903510521613404,0.366255006628559,0.999964875211039,False,False
ZMYM4,ZMYM4,616.754236355498,-0.131309193973331,0.279811928943961,-0.469276611861779,0.638871930514178,0.999964875211039,False,False
KIAA0319L,KIAA0319L,510.414178995125,0.0706644755820934,0.453619901613412,0.155779046136992,0.876207187730082,0.999964875211039,False,False
NCDN,NCDN,107.738732857643,0.717104543989541,0.469329129658726,1.52793529886156,0.126528602986945,0.999964875211039,False,False
PSMB2,PSMB2,313.777542916667,0.033250025366073,0.288591136330703,0.115214991662014,0.908274716180933,0.999964875211039,False,False
CUNH1orf216,CUNH1orf216,107.537244955448,0.107156976652212,0.40498809863366,0.264592902887111,0.79132308801278,0.999964875211039,False,False
CLSPN,CLSPN,373.98148605098,-0.191994596095,0.526546604858949,-0.364629824451023,0.715387748744322,0.999964875211039,False,False
AGO4,AGO4,316.788263286286,-0.259684456306312,0.238375486803036,-1.0893924530121,0.275980858061198,0.999964875211039,False,False
AGO1,AGO1,1016.08275956207,-0.0248283326661106,0.24420750195218,-0.101669000614782,0.91901940853695,0.999964875211039,False,False
LOC103225123,LOC103225123,162.719618843096,0.136443401893287,0.345284488133722,0.39516226932397,0.692723136139542,0.999964875211039,False,False
ADPRS,ADPRS,142.386347067546,0.347275199018133,0.282332430764898,1.23002234662625,0.218688736806567,0.999964875211039,False,False
TRAPPC3,TRAPPC3,167.371933364276,-0.140380643498078,0.347945814240009,-0.403455474251646,0.686613183956651,0.999964875211039,False,False
MAP7D1,MAP7D1,1544.94072281194,0.176365105796297,0.74173294217881,0.2377744006869,0.812056074601078,0.999964875211039,False,False
